generation,1_found_failures,1_mean_tcp_score,1_mean_failure_rate,1_qd_tcp_score,1_qd_failure_rate,1_added_to_archive,1_replaced_elite,1_num_valid_test_cases,1_num_sim_steps,1_not_confirmed_solvable
34,156,1.0,-1,221.0,-1,57,3,221,737,7
35,156,1.0,-1,274.0,-1,65,5,274,625,13
36,155,1.0,-1,309.0,-1,52,2,309,691,7
37,157,0.99999994,-1,355.0,-1,57,4,355,647,11
38,152,1.0,-1,395.0,-1,55,4,395,651,13
39,172,1.0,-1,441.0,-1,49,7,441,560,5
40,158,1.0,0.7368201,478.0,352.2,53,7,478,673,7
41,155,1.0,-1,509.0,-1,41,5,509,654,9
42,163,1.0,-1,543.0,-1,34,9,543,591,7
43,149,1.0,-1,574.0,-1,49,4,574,697,11
44,160,1.0,-1,612.0,-1,43,8,612,601,10
45,163,1.0,-1,643.0,-1,31,10,643,602,13
46,161,1.0,-1,670.0,-1,28,7,670,627,8
47,155,1.0,-1,704.0,-1,40,8,704,647,10
48,159,1.0,-1,728.0,-1,24,8,728,568,16
49,157,0.99999994,-1,756.0,-1,27,11,756,657,8
50,155,1.0,-1,779.0,-1,30,2,779,669,8
51,170,1.0,-1,814.0,-1,35,8,814,568,6
52,168,0.99999994,-1,837.0,-1,20,8,837,556,8
53,164,1.0,-1,860.0,-1,19,8,860,592,12
54,152,1.0,-1,888.0,-1,30,7,888,631,15
55,161,1.0,-1,915.0,-1,27,7,915,629,10
56,164,1.0,-1,943.0,-1,28,6,943,605,7
57,166,1.0,-1,966.0,-1,28,2,966,577,9
58,168,1.0,-1,982.0,-1,18,6,982,506,12
59,160,1.0,-1,1004.0,-1,21,6,1004,586,13
60,161,1.0,0.7502446,1022.0,766.75,17,3,1022,607,11
61,165,1.0,-1,1044.0,-1,18,7,1044,572,13
62,151,1.0,-1,1061.0,-1,14,6,1061,627,18
63,166,1.0,-1,1084.0,-1,30,4,1084,552,10
64,165,1.0,-1,1101.0,-1,19,7,1101,562,13
65,156,1.0,-1,1119.0,-1,14,7,1119,641,10
66,159,1.0,-1,1129.0,-1,8,4,1129,547,18
67,165,1.0,-1,1147.0,-1,15,6,1147,604,6
68,159,1.0,-1,1158.0,-1,16,2,1158,627,14
69,173,0.99999994,-1,1172.0,-1,13,5,1172,551,7
70,159,1.0,-1,1186.0,-1,15,4,1186,620,10
71,167,1.0,-1,1207.0,-1,18,7,1207,512,13
72,165,1.0,-1,1230.0,-1,19,7,1230,602,10
73,173,1.0,-1,1249.0,-1,13,6,1249,522,10
74,158,1.0,-1,1268.0,-1,18,5,1268,603,15
75,164,0.99999994,-1,1284.0,-1,18,4,1284,597,14
76,168,1.0,-1,1304.0,-1,14,7,1304,571,10
77,166,1.0,-1,1315.0,-1,13,3,1315,566,10
78,156,1.0,-1,1333.0,-1,18,4,1333,596,17
79,149,1.0,-1,1352.0,-1,16,9,1352,677,16
80,169,1.0,0.75153846,1365.0,1025.85,14,5,1365,543,9
81,150,1.0,-1,1377.0,-1,15,2,1377,662,18
82,164,1.0,-1,1388.0,-1,11,4,1388,597,9
83,164,1.0,-1,1404.0,-1,8,8,1404,629,10
84,151,1.0,-1,1421.0,-1,14,8,1421,637,24
85,166,1.0,-1,1430.0,-1,9,3,1430,542,15
86,167,1.0,-1,1440.0,-1,15,1,1440,514,13
87,170,1.0,-1,1454.0,-1,12,5,1454,553,11
88,161,1.0,-1,1458.0,-1,4,1,1458,590,13
89,156,1.0,-1,1467.0,-1,13,2,1467,622,18
90,152,1.0,-1,1483.0,-1,12,7,1483,695,12
91,159,1.0,-1,1489.0,-1,6,1,1489,634,13
92,162,0.99999994,-1,1503.0,-1,8,6,1503,612,14
93,166,1.0,-1,1514.0,-1,14,2,1514,539,13
94,150,1.0,-1,1524.0,-1,10,7,1524,659,16
95,168,1.0,-1,1534.0,-1,6,5,1534,504,14
96,162,1.0,-1,1542.0,-1,11,1,1542,623,10
97,156,1.0,-1,1553.0,-1,9,5,1553,679,9
98,167,1.0,-1,1563.0,-1,7,6,1563,575,11
99,152,1.0,-1,1567.0,-1,3,1,1567,631,19
100,152,1.0,0.7465606,1570.0,1172.1001,5,1,1570,626,19
101,162,1.0,-1,1580.0,-1,5,7,1580,657,12
102,156,1.0,-1,1589.0,-1,8,3,1589,603,19
103,170,1.0,-1,1596.0,-1,5,3,1596,545,9
104,147,1.0,-1,1600.0,-1,4,1,1600,708,18
105,167,1.0,-1,1609.0,-1,8,3,1609,599,11
106,156,1.0,-1,1615.0,-1,4,4,1615,624,15
107,155,1.0,-1,1629.0,-1,7,8,1629,683,13
108,161,0.99999994,-1,1641.0,-1,13,3,1641,582,15
109,160,1.0,-1,1646.0,-1,3,2,1646,665,8
110,165,1.0,-1,1654.0,-1,6,4,1654,585,12
111,165,0.99999994,-1,1666.0,-1,7,8,1666,593,14
112,160,1.0,-1,1670.0,-1,2,3,1670,529,22
113,167,1.0,-1,1676.0,-1,7,1,1676,606,12
114,164,1.0,-1,1683.0,-1,4,5,1683,605,12
115,165,1.0,-1,1694.0,-1,5,6,1694,633,8
116,166,1.0,-1,1703.0,-1,4,7,1703,576,12
117,162,1.0,-1,1711.0,-1,9,3,1711,549,19
118,163,1.0,-1,1721.0,-1,4,6,1721,538,19
119,170,1.0,-1,1729.0,-1,6,3,1729,546,11
120,159,1.0,0.7409799,1735.0,1285.6001,3,3,1735,604,13
121,165,1.0,-1,1742.0,-1,4,3,1742,614,11
122,155,0.99999994,-1,1748.0,-1,6,2,1748,726,11
123,171,1.0,-1,1755.0,-1,6,2,1755,563,10
124,156,1.0,-1,1764.0,-1,5,6,1764,668,11
125,159,1.0,-1,1768.0,-1,4,1,1768,596,19
126,151,1.0,-1,1776.0,-1,3,6,1776,673,20
127,165,1.0,-1,1781.0,-1,3,2,1781,623,9
128,158,1.0,-1,1785.0,-1,4,2,1785,625,15
129,164,1.0,-1,1790.0,-1,5,1,1790,546,18
130,158,1.0,-1,1797.0,-1,3,5,1797,569,21
131,166,1.0,-1,1802.0,-1,2,3,1802,581,12
132,167,0.99999994,-1,1809.0,-1,9,1,1809,579,10
133,149,0.99999994,-1,1813.0,-1,3,1,1813,688,17
134,154,0.99999994,-1,1816.0,-1,2,2,1816,661,14
135,170,1.0,-1,1821.0,-1,3,2,1821,529,15
136,162,1.0,-1,1828.0,-1,4,3,1828,590,14
137,154,1.0,-1,1830.0,-1,4,0,1830,668,15
138,162,1.0,-1,1836.0,-1,3,3,1836,602,13
139,152,1.0,-1,1838.0,-1,6,0,1838,651,20
140,167,0.99999994,0.73945653,1840.0,1360.6001,2,0,1840,518,17
141,164,1.0,-1,1842.0,-1,1,2,1842,565,15
142,160,1.0,-1,1844.0,-1,2,1,1844,679,15
143,160,1.0,-1,1850.0,-1,5,1,1850,656,7
144,167,0.99999994,-1,1854.0,-1,3,2,1854,620,7
145,161,1.0,-1,1855.0,-1,1,0,1855,559,20
146,158,0.99999994,-1,1859.0,-1,1,3,1859,682,12
147,157,1.0,-1,1861.0,-1,2,0,1861,587,21
148,159,0.99999994,-1,1866.0,-1,2,3,1866,630,16
149,159,1.0,-1,1871.0,-1,1,4,1871,586,18
150,166,1.0,-1,1877.0,-1,2,4,1877,642,9
151,158,1.0,-1,1877.0,-1,2,0,1877,571,21
152,161,1.0,-1,1878.0,-1,1,1,1878,606,18
153,154,1.0,-1,1881.0,-1,2,1,1881,564,24
154,161,1.0,-1,1886.0,-1,4,3,1886,636,12
155,154,1.0,-1,1886.0,-1,0,0,1886,566,26
156,165,0.99999994,-1,1893.0,-1,4,3,1893,582,15
157,158,0.99999994,-1,1896.0,-1,2,2,1896,640,12
158,158,1.0,-1,1901.0,-1,3,2,1901,591,21
159,161,0.99999994,-1,1908.0,-1,4,4,1908,603,18
160,153,1.0,0.73632324,1912.0,1407.8501,3,2,1912,673,17
161,155,1.0,-1,1915.0,-1,1,2,1915,661,21
162,157,0.99999994,-1,1917.0,-1,2,1,1917,649,16
163,165,1.0,-1,1920.0,-1,1,2,1920,553,16
164,155,1.0,-1,1922.0,-1,4,0,1922,677,13
165,172,1.0,-1,1926.0,-1,4,1,1926,530,11
166,156,1.0,-1,1928.0,-1,2,1,1928,602,17
167,162,1.0,-1,1930.0,-1,0,2,1930,618,15
168,160,1.0,-1,1933.0,-1,5,1,1933,684,11
169,156,0.99999994,-1,1935.0,-1,0,2,1935,728,8
170,158,1.0,-1,1939.0,-1,5,2,1939,640,15
171,156,1.0,-1,1943.0,-1,2,2,1943,694,14
172,150,0.99999994,-1,1944.0,-1,1,0,1944,746,13
173,164,1.0,-1,1949.0,-1,2,4,1949,576,16
174,150,1.0,-1,1951.0,-1,1,1,1951,648,21
175,157,1.0,-1,1953.0,-1,3,1,1953,651,17
176,158,1.0,-1,1956.0,-1,3,1,1956,636,17
177,164,1.0,-1,1958.0,-1,2,1,1958,601,15
178,160,0.99999994,-1,1960.0,-1,2,0,1960,605,18
179,167,0.99999994,-1,1962.0,-1,1,1,1962,602,11
180,162,1.0,0.7354272,1966.0,1445.8499,2,2,1966,583,17
181,151,0.99999994,-1,1968.0,-1,2,1,1968,698,16
182,160,1.0,-1,1970.0,-1,4,1,1970,642,15
183,163,1.0,-1,1975.0,-1,4,1,1975,661,10
184,169,1.0,-1,1978.0,-1,0,3,1978,580,12
185,152,1.0,-1,1978.0,-1,0,0,1978,673,18
186,158,1.0,-1,1982.0,-1,1,3,1982,644,15
187,161,1.0,-1,1983.0,-1,0,1,1983,538,19
188,156,1.0,-1,1986.0,-1,0,3,1986,687,17
189,158,1.0,-1,1986.0,-1,1,0,1986,600,18
190,172,0.99999994,-1,1987.0,-1,2,0,1987,582,8
191,164,1.0,-1,1990.0,-1,1,2,1990,642,7
192,149,1.0,-1,1991.0,-1,0,1,1991,670,21
193,159,1.0,-1,1995.0,-1,3,1,1995,696,13
194,168,1.0,-1,1996.0,-1,2,0,1996,590,11
195,157,1.0,-1,2000.0,-1,2,3,2000,651,16
196,155,1.0,-1,2001.0,-1,0,1,2001,731,11
197,155,0.99999994,-1,2005.0,-1,3,1,2005,681,14
198,165,1.0,-1,2006.0,-1,0,1,2006,638,7
199,151,1.0,-1,2010.0,-1,6,0,2010,649,19
200,162,0.99999994,0.73404574,2012.0,1476.8999,0,2,2012,586,15
201,169,0.99999994,-1,2012.0,-1,0,0,2012,579,15
202,160,1.0,-1,2014.0,-1,2,1,2014,596,16
203,156,1.0,-1,2016.0,-1,1,2,2016,697,14
204,161,1.0,-1,2018.0,-1,2,0,2018,604,12
205,152,1.0,-1,2019.0,-1,1,1,2019,690,19
206,147,1.0,-1,2019.0,-1,0,0,2019,681,20
207,158,1.0,-1,2020.0,-1,2,0,2020,618,19
208,158,1.0,-1,2024.0,-1,1,4,2024,679,12
209,162,1.0,-1,2028.0,-1,2,2,2028,638,12
210,165,1.0,-1,2029.0,-1,0,1,2029,568,17
211,158,1.0,-1,2031.0,-1,2,0,2031,658,17
212,156,0.99999994,-1,2033.0,-1,1,1,2033,603,20
213,151,1.0,-1,2034.0,-1,0,1,2034,757,9
214,159,1.0,-1,2035.0,-1,0,1,2035,649,16
215,155,1.0,-1,2036.0,-1,0,1,2036,641,17
216,162,0.99999994,-1,2037.0,-1,1,1,2037,638,16
217,159,1.0,-1,2038.0,-1,1,0,2038,596,21
218,161,1.0,-1,2040.0,-1,1,1,2040,689,12
219,155,0.99999994,-1,2041.0,-1,1,1,2041,684,13
220,153,1.0,0.7335455,2042.0,1497.8999,0,1,2042,672,18
221,160,1.0,-1,2042.0,-1,1,0,2042,642,14
222,161,1.0,-1,2044.0,-1,1,1,2044,643,14
223,152,1.0,-1,2046.0,-1,3,0,2046,612,24
224,161,1.0,-1,2047.0,-1,0,1,2047,615,14
225,167,1.0,-1,2048.0,-1,0,1,2048,608,13
226,161,1.0,-1,2050.0,-1,1,1,2050,627,12
227,159,1.0,-1,2050.0,-1,2,0,2050,665,11
228,155,1.0,-1,2051.0,-1,0,1,2051,630,18
229,145,1.0,-1,2053.0,-1,3,1,2053,661,26
230,154,1.0,-1,2053.0,-1,0,0,2053,674,14
231,164,1.0,-1,2056.0,-1,3,0,2056,634,8
232,159,1.0,-1,2056.0,-1,0,0,2056,656,11
233,145,1.0,-1,2057.0,-1,1,0,2057,723,20
234,152,1.0,-1,2058.0,-1,1,0,2058,692,15
235,165,1.0,-1,2060.0,-1,1,1,2060,625,15
236,158,1.0,-1,2063.0,-1,1,2,2063,664,17
237,159,1.0,-1,2066.0,-1,1,2,2066,671,11
238,164,1.0,-1,2068.0,-1,1,1,2068,640,10
239,160,1.0,-1,2068.0,-1,1,0,2068,570,19
240,165,1.0,0.73305976,2072.0,1518.8999,2,2,2072,587,11
241,163,1.0,-1,2073.0,-1,2,0,2073,635,12
242,171,1.0,-1,2073.0,-1,0,0,2073,539,13
243,160,1.0,-1,2073.0,-1,0,0,2073,639,11
244,164,1.0,-1,2074.0,-1,0,1,2074,615,11
245,157,1.0,-1,2076.0,-1,2,0,2076,636,18
246,153,1.0,-1,2076.0,-1,1,0,2076,711,18
247,161,1.0,-1,2079.0,-1,1,2,2079,582,17
248,157,1.0,-1,2079.0,-1,0,0,2079,658,14
249,169,1.0,-1,2080.0,-1,1,0,2080,532,13
250,160,1.0,-1,2082.0,-1,2,0,2082,664,9
251,151,1.0,-1,2084.0,-1,2,0,2084,681,16
252,158,1.0,-1,2085.0,-1,0,1,2085,677,13
253,152,1.0,-1,2086.0,-1,1,1,2086,699,17
254,149,1.0,-1,2086.0,-1,0,0,2086,757,15
255,163,1.0,-1,2087.0,-1,1,0,2087,687,8
256,149,1.0,-1,2088.0,-1,0,1,2088,743,15
257,159,1.0,-1,2091.0,-1,2,1,2091,637,14
258,163,1.0,-1,2092.0,-1,0,1,2092,642,13
259,159,1.0,-1,2092.0,-1,1,0,2092,642,16
260,160,1.0,0.7336433,2097.0,1538.45,5,1,2097,673,13
261,160,1.0,-1,2097.0,-1,0,0,2097,653,14
262,168,1.0,-1,2098.0,-1,1,1,2098,610,13
263,163,1.0,-1,2098.0,-1,0,0,2098,630,12
264,162,1.0,-1,2099.0,-1,1,0,2099,596,18
265,165,1.0,-1,2100.0,-1,2,0,2100,626,11
266,156,1.0,-1,2102.0,-1,0,2,2102,649,20
267,156,1.0,-1,2102.0,-1,0,0,2102,669,13
268,158,1.0,-1,2102.0,-1,0,0,2102,626,16
269,155,1.0,-1,2105.0,-1,0,3,2105,651,16
270,165,1.0,-1,2107.0,-1,2,0,2107,619,12
271,161,1.0,-1,2107.0,-1,2,0,2107,636,13
272,161,1.0,-1,2107.0,-1,0,0,2107,595,18
273,164,1.0,-1,2107.0,-1,1,0,2107,661,13
274,156,1.0,-1,2111.0,-1,4,0,2111,646,16
275,156,1.0,-1,2111.0,-1,1,0,2111,679,15
276,171,1.0,-1,2112.0,-1,0,1,2112,573,13
277,157,1.0,-1,2112.0,-1,1,0,2112,707,11
278,146,1.0,-1,2114.0,-1,0,2,2114,668,23
279,169,1.0,-1,2115.0,-1,0,1,2115,606,12
280,161,1.0,0.73426276,2116.0,1553.7,1,0,2116,603,17
281,151,1.0,-1,2118.0,-1,0,2,2118,687,18
282,156,1.0,-1,2119.0,-1,0,1,2119,653,16
283,156,1.0,-1,2120.0,-1,0,1,2120,662,18
284,156,1.0,-1,2121.0,-1,0,1,2121,697,16
285,165,1.0,-1,2122.0,-1,3,0,2122,613,13
286,166,1.0,-1,2122.0,-1,0,0,2122,526,18
287,149,1.0,-1,2124.0,-1,3,0,2124,679,22
288,166,1.0,-1,2125.0,-1,1,0,2125,564,17
289,151,1.0,-1,2125.0,-1,1,0,2125,703,17
290,158,1.0,-1,2126.0,-1,2,0,2126,629,20
291,150,1.0,-1,2126.0,-1,1,0,2126,721,18
292,167,1.0,-1,2126.0,-1,1,0,2126,583,12
293,158,1.0,-1,2126.0,-1,0,0,2126,653,14
294,166,1.0,-1,2128.0,-1,0,2,2128,626,10
295,162,1.0,-1,2129.0,-1,1,0,2129,642,14
296,160,1.0,-1,2130.0,-1,0,1,2130,652,12
297,161,1.0,-1,2130.0,-1,1,0,2130,658,14
298,161,1.0,-1,2131.0,-1,3,1,2131,641,14
299,150,1.0,-1,2132.0,-1,1,0,2132,682,19
300,158,1.0,0.73441166,2133.0,1566.5,1,1,2133,653,18
301,161,1.0,-1,2134.0,-1,1,0,2134,630,14
302,158,1.0,-1,2136.0,-1,1,1,2136,659,15
303,159,1.0,-1,2137.0,-1,1,0,2137,629,14
304,151,1.0,-1,2139.0,-1,1,1,2139,716,17
305,153,1.0,-1,2139.0,-1,0,0,2139,715,19
306,148,1.0,-1,2141.0,-1,2,1,2141,755,12
307,154,1.0,-1,2141.0,-1,0,0,2141,665,16
308,159,1.0,-1,2141.0,-1,0,0,2141,636,13
309,161,1.0,-1,2143.0,-1,1,1,2143,666,13
310,158,1.0,-1,2144.0,-1,2,0,2144,661,15
311,163,1.0,-1,2144.0,-1,0,0,2144,694,10
312,152,1.0,-1,2145.0,-1,2,0,2145,614,25
313,160,1.0,-1,2147.0,-1,1,1,2147,626,16
314,159,1.0,-1,2150.0,-1,1,2,2150,675,12
315,145,1.0,-1,2151.0,-1,0,1,2151,735,17
316,158,1.0,-1,2151.0,-1,0,0,2151,621,20
317,157,1.0,-1,2153.0,-1,2,1,2153,693,12
318,155,1.0,-1,2155.0,-1,2,1,2155,625,21
319,159,1.0,-1,2155.0,-1,0,0,2155,632,15
320,158,1.0,0.7349791,2157.0,1585.35,3,0,2157,680,14
321,162,1.0,-1,2158.0,-1,2,0,2158,646,12
322,160,1.0,-1,2159.0,-1,1,0,2159,618,14
323,154,1.0,-1,2161.0,-1,0,2,2161,724,11
324,154,1.0,-1,2162.0,-1,0,1,2162,660,16
325,162,1.0,-1,2163.0,-1,1,0,2163,594,15
326,157,1.0,-1,2163.0,-1,0,0,2163,612,18
327,151,1.0,-1,2164.0,-1,1,0,2164,731,16
328,166,1.0,-1,2165.0,-1,0,1,2165,646,8
329,152,1.0,-1,2165.0,-1,0,0,2165,605,23
330,161,1.0,-1,2165.0,-1,0,0,2165,524,23
331,152,1.0,-1,2166.0,-1,1,0,2166,699,15
332,155,1.0,-1,2166.0,-1,0,0,2166,676,15
333,153,1.0,-1,2168.0,-1,1,1,2168,722,14
334,160,1.0,-1,2168.0,-1,0,0,2168,622,15
335,150,1.0,-1,2168.0,-1,0,0,2168,683,19
336,162,1.0,-1,2168.0,-1,0,0,2168,618,14
337,156,1.0,-1,2169.0,-1,2,0,2169,681,18
338,163,1.0,-1,2170.0,-1,1,0,2170,638,10
339,153,1.0,-1,2172.0,-1,1,1,2172,655,19
340,153,1.0,0.735803,2173.0,1598.8999,1,0,2173,705,17
341,143,1.0,-1,2175.0,-1,0,2,2175,752,18
342,155,1.0,-1,2175.0,-1,0,0,2175,646,18
343,152,1.0,-1,2177.0,-1,3,0,2177,672,23
344,167,1.0,-1,2178.0,-1,1,1,2178,567,19
345,154,1.0,-1,2178.0,-1,0,0,2178,721,15
346,153,1.0,-1,2180.0,-1,1,1,2180,650,20
347,165,1.0,-1,2180.0,-1,0,0,2180,597,15
348,159,1.0,-1,2181.0,-1,1,1,2181,619,18
349,156,1.0,-1,2181.0,-1,0,0,2181,723,11
350,155,1.0,-1,2181.0,-1,0,0,2181,688,14
351,164,1.0,-1,2181.0,-1,0,0,2181,622,14
352,159,1.0,-1,2183.0,-1,2,1,2183,672,16
353,157,1.0,-1,2183.0,-1,0,0,2183,684,12
354,159,1.0,-1,2183.0,-1,0,0,2183,625,17
355,148,1.0,-1,2184.0,-1,0,1,2184,733,18
356,156,1.0,-1,2184.0,-1,0,0,2184,673,20
357,159,1.0,-1,2184.0,-1,1,0,2184,623,19
358,165,1.0,-1,2184.0,-1,0,0,2184,619,10
359,161,1.0,-1,2184.0,-1,0,0,2184,613,14
360,163,1.0,0.73640734,2185.0,1609.05,0,1,2185,662,14
361,139,1.0,-1,2186.0,-1,1,1,2186,786,23
362,163,1.0,-1,2187.0,-1,1,1,2187,663,10
363,160,1.0,-1,2187.0,-1,0,0,2187,630,13
364,148,1.0,-1,2188.0,-1,0,1,2188,686,23
365,161,1.0,-1,2189.0,-1,1,0,2189,525,24
366,145,1.0,-1,2190.0,-1,1,0,2190,730,19
367,150,1.0,-1,2191.0,-1,1,1,2191,690,21
368,165,1.0,-1,2191.0,-1,0,0,2191,614,14
369,154,1.0,-1,2191.0,-1,0,0,2191,647,16
370,161,1.0,-1,2191.0,-1,0,0,2191,601,17
371,161,1.0,-1,2192.0,-1,0,1,2192,655,12
372,158,1.0,-1,2192.0,-1,0,0,2192,661,16
373,160,1.0,-1,2193.0,-1,0,1,2193,627,15
374,158,1.0,-1,2194.0,-1,0,1,2194,665,17
375,159,1.0,-1,2195.0,-1,0,1,2195,686,14
376,155,1.0,-1,2195.0,-1,0,0,2195,691,19
377,156,1.0,-1,2197.0,-1,1,1,2197,663,17
378,161,1.0,-1,2197.0,-1,0,0,2197,675,13
379,150,1.0,-1,2198.0,-1,0,1,2198,748,18
380,155,1.0,0.73639673,2198.0,1618.6,2,0,2198,663,19
381,160,1.0,-1,2198.0,-1,0,0,2198,654,15
382,163,1.0,-1,2199.0,-1,1,0,2199,587,19
383,164,1.0,-1,2200.0,-1,1,0,2200,588,16
384,155,1.0,-1,2204.0,-1,3,1,2204,672,20
385,145,1.0,-1,2204.0,-1,0,0,2204,671,26
386,161,1.0,-1,2205.0,-1,1,0,2205,580,19
387,156,1.0,-1,2205.0,-1,0,0,2205,655,18
388,151,1.0,-1,2207.0,-1,0,2,2207,698,22
389,161,1.0,-1,2208.0,-1,1,0,2208,591,17
390,159,1.0,-1,2209.0,-1,0,1,2209,617,18
391,157,1.0,-1,2209.0,-1,0,0,2209,633,21
392,150,1.0,-1,2210.0,-1,1,0,2210,750,13
393,165,1.0,-1,2210.0,-1,0,0,2210,666,10
394,162,1.0,-1,2210.0,-1,0,0,2210,605,15
395,138,1.0,-1,2210.0,-1,0,0,2210,757,29
396,160,1.0,-1,2211.0,-1,0,1,2211,649,15
397,146,1.0,-1,2211.0,-1,0,0,2211,646,30
398,157,1.0,-1,2211.0,-1,0,0,2211,709,12
399,157,1.0,-1,2211.0,-1,0,0,2211,653,16
400,156,1.0,0.7376582,2212.0,1631.7,0,1,2212,663,20
401,160,1.0,-1,2212.0,-1,1,0,2212,682,15
402,164,0.99999994,-1,2213.0,-1,0,1,2213,642,13
403,157,0.99999994,-1,2213.0,-1,0,0,2213,679,13
404,157,0.99999994,-1,2213.0,-1,0,0,2213,678,19
405,152,1.0,-1,2216.0,-1,0,3,2216,653,25
406,152,1.0,-1,2216.0,-1,0,0,2216,664,21
407,172,1.0,-1,2216.0,-1,0,0,2216,587,12
408,156,1.0,-1,2216.0,-1,0,0,2216,610,18
409,157,1.0,-1,2217.0,-1,1,0,2217,639,20
410,161,1.0,-1,2218.0,-1,1,0,2218,650,19
411,163,1.0,-1,2219.0,-1,1,0,2219,624,15
412,160,1.0,-1,2219.0,-1,0,0,2219,646,15
413,159,1.0,-1,2219.0,-1,0,0,2219,706,14
414,159,1.0,-1,2219.0,-1,0,0,2219,707,15
415,150,1.0,-1,2221.0,-1,2,0,2221,617,27
416,163,1.0,-1,2222.0,-1,3,1,2222,640,14
417,159,1.0,-1,2222.0,-1,0,0,2222,634,16
418,161,1.0,-1,2223.0,-1,2,0,2223,647,16
419,145,1.0,-1,2225.0,-1,0,2,2225,756,23
420,158,1.0,0.7386517,2225.0,1643.5,0,0,2225,649,19
421,160,1.0,-1,2225.0,-1,0,0,2225,596,17
422,145,1.0,-1,2225.0,-1,0,0,2225,723,22
423,153,1.0,-1,2227.0,-1,2,1,2227,668,19
424,154,1.0,-1,2227.0,-1,0,0,2227,647,19
425,155,1.0,-1,2230.0,-1,1,2,2230,677,15
426,152,1.0,-1,2230.0,-1,0,0,2230,700,15
427,151,1.0,-1,2230.0,-1,0,0,2230,670,18
428,145,1.0,-1,2230.0,-1,0,0,2230,735,21
429,166,1.0,-1,2231.0,-1,0,1,2231,616,14
430,157,1.0,-1,2231.0,-1,0,0,2231,625,23
431,160,1.0,-1,2231.0,-1,0,0,2231,656,18
432,149,1.0,-1,2231.0,-1,0,0,2231,662,25
433,157,1.0,-1,2231.0,-1,0,0,2231,737,13
434,159,1.0,-1,2231.0,-1,0,0,2231,730,9
435,147,1.0,-1,2231.0,-1,0,0,2231,659,24
436,165,1.0,-1,2231.0,-1,0,0,2231,544,16
437,158,1.0,-1,2231.0,-1,1,0,2231,696,15
438,154,1.0,-1,2231.0,-1,0,0,2231,718,13
439,154,1.0,-1,2231.0,-1,0,0,2231,727,18
440,148,1.0,0.7387769,2232.0,1648.9501,0,1,2232,799,16
441,150,1.0,-1,2233.0,-1,2,0,2233,753,14
442,156,1.0,-1,2233.0,-1,0,0,2233,673,13
443,164,1.0,-1,2233.0,-1,1,0,2233,634,10
444,160,1.0,-1,2233.0,-1,0,0,2233,670,13
445,161,1.0,-1,2235.0,-1,2,1,2235,621,12
446,164,1.0,-1,2235.0,-1,0,0,2235,643,12
447,162,1.0,-1,2236.0,-1,0,1,2236,646,13
448,154,1.0,-1,2237.0,-1,1,0,2237,680,18
449,161,1.0,-1,2238.0,-1,1,0,2238,606,18
450,148,1.0,-1,2238.0,-1,0,0,2238,692,19
451,160,1.0,-1,2239.0,-1,0,1,2239,717,13
452,156,1.0,-1,2240.0,-1,1,0,2240,695,15
453,154,1.0,-1,2240.0,-1,0,0,2240,628,20
454,164,1.0,-1,2241.0,-1,0,1,2241,680,13
455,153,1.0,-1,2241.0,-1,0,0,2241,675,19
456,162,1.0,-1,2241.0,-1,0,0,2241,635,16
