generation,single-policy_found_failures,single-policy_mean_tcp_score,single-policy_mean_failure_rate,single-policy_qd_tcp_score,single-policy_qd_failure_rate,single-policy_added_to_archive,single-policy_replaced_elite,single-policy_num_valid_test_cases,single-policy_num_sim_steps,single-policy_not_confirmed_solvable,multi-policy_found_failures,multi-policy_mean_tcp_score,multi-policy_mean_failure_rate,multi-policy_qd_tcp_score,multi-policy_qd_failure_rate,multi-policy_added_to_archive,multi-policy_replaced_elite,multi-policy_num_valid_test_cases,multi-policy_num_sim_steps,multi-policy_not_confirmed_solvable
508,140,1.0,-1,2449.0,-1,0,0,2449,758,28,169,0.92216885,-1,2301.7334,-1,0,1,2496,12198,28
509,135,1.0,-1,2449.0,-1,0,0,2449,878,21,170,0.9222757,-1,2302.0002,-1,0,2,2496,13716,21
510,148,1.0,-1,2449.0,-1,0,0,2449,756,21,175,0.9222757,-1,2302.0002,-1,0,0,2496,12320,21
511,138,1.0,-1,2450.0,-1,0,1,2450,772,25,167,0.92254287,-1,2302.667,-1,0,3,2496,12595,25
512,133,1.0,-1,2450.0,-1,0,0,2450,822,29,166,0.92254287,-1,2302.667,-1,0,0,2496,12765,29
513,140,1.0,-1,2450.0,-1,0,0,2450,744,28,169,0.92256945,-1,2302.7334,-1,0,1,2496,12145,28
514,142,1.0,-1,2450.0,-1,0,0,2450,788,23,172,0.9228099,-1,2303.3335,-1,0,4,2496,12604,23
515,143,1.0,-1,2450.0,-1,0,0,2450,809,14,180,0.9228367,-1,2303.4004,-1,0,1,2496,13366,14
516,131,1.0,-1,2450.0,-1,0,0,2450,849,24,173,0.9228633,-1,2303.4668,-1,0,1,2496,12663,24
517,142,1.0,-1,2450.0,-1,0,0,2450,813,22,174,0.92299694,-1,2303.8003,-1,0,3,2496,13082,22
518,128,1.0,-1,2450.0,-1,0,0,2450,868,27,167,0.9230235,-1,2303.8667,-1,0,1,2496,13479,27
519,130,1.0,-1,2450.0,-1,0,0,2450,853,25,167,0.92305034,-1,2303.9336,-1,0,1,2496,13761,25
520,135,1.0,-1,2451.0,-1,0,1,2451,880,25,169,0.92305034,-1,2303.9336,-1,0,0,2496,13714,25
521,136,1.0,-1,2451.0,-1,0,0,2451,822,22,174,0.92305034,-1,2303.9336,-1,0,0,2496,12750,22
522,136,1.0,-1,2451.0,-1,0,0,2451,851,23,173,0.92310375,-1,2304.067,-1,0,1,2496,13581,23
523,133,1.0,-1,2451.0,-1,0,0,2451,811,25,170,0.92310375,-1,2304.067,-1,0,0,2496,12498,25
524,143,1.0,-1,2451.0,-1,0,0,2451,751,27,169,0.92323726,-1,2304.4001,-1,0,3,2496,12575,27
525,145,1.0,-1,2451.0,-1,0,0,2451,778,22,171,0.92323726,-1,2304.4001,-1,0,0,2496,12469,22
526,136,1.0,-1,2452.0,-1,0,1,2452,817,23,175,0.9231879,-1,2305.2002,-1,0,1,2497,12876,23
527,141,1.0,-1,2452.0,-1,0,0,2452,825,16,178,0.92332137,-1,2305.5334,-1,0,3,2497,12797,16
528,137,1.0,-1,2452.0,-1,0,0,2452,828,23,172,0.92332137,-1,2305.5334,-1,0,0,2497,13484,23
529,141,1.0,-1,2453.0,-1,0,1,2453,788,19,173,0.923535,-1,2306.067,-1,0,5,2497,12876,19
530,141,1.0,-1,2453.0,-1,0,0,2453,755,20,174,0.9235617,-1,2306.1335,-1,0,1,2497,12414,20
531,143,1.0,-1,2453.0,-1,0,0,2453,800,20,169,0.9235884,-1,2306.2002,-1,0,1,2497,13006,20
532,139,1.0,-1,2454.0,-1,0,1,2454,768,25,168,0.92369515,-1,2306.4668,-1,0,2,2497,12736,25
533,133,1.0,-1,2454.0,-1,0,0,2454,845,21,173,0.92369515,-1,2306.4668,-1,0,0,2497,13349,21
534,134,1.0,-1,2454.0,-1,0,0,2454,902,17,176,0.92372197,-1,2306.5337,-1,0,1,2497,13889,17
535,136,1.0,-1,2455.0,-1,0,1,2455,790,27,167,0.9238553,-1,2306.8667,-1,0,2,2497,12956,27
536,142,1.0,-1,2455.0,-1,0,0,2455,791,20,179,0.9238553,-1,2306.8667,-1,0,0,2497,12860,20
537,143,1.0,-1,2457.0,-1,0,2,2457,769,18,174,0.9239392,-1,2308.0002,-1,0,4,2498,12289,18
538,132,1.0,-1,2457.0,-1,0,0,2457,887,20,173,0.9239926,-1,2308.1335,-1,0,2,2498,13435,20
539,149,1.0,-1,2457.0,-1,0,0,2457,698,23,171,0.9239926,-1,2308.1335,-1,0,0,2498,12694,23
540,149,1.0,-1,2457.0,-1,0,0,2457,675,24,172,0.924046,-1,2308.2668,-1,0,2,2498,12080,24
541,137,1.0,-1,2457.0,-1,0,0,2457,779,25,170,0.9240726,-1,2308.3335,-1,0,1,2498,12267,25
542,140,1.0,-1,2460.0,-1,0,3,2460,834,13,181,0.9242327,-1,2308.7334,-1,0,5,2498,13149,13
543,139,1.0,-1,2460.0,-1,1,0,2460,830,22,169,0.9240497,-1,2309.2002,-1,1,1,2499,12915,22
544,146,1.0,-1,2461.0,-1,0,1,2461,743,20,175,0.92434317,-1,2309.9336,-1,0,1,2499,12046,20
545,139,1.0,-1,2461.0,-1,0,0,2461,813,18,177,0.92434317,-1,2309.9336,-1,0,0,2499,12883,18
546,156,1.0,-1,2462.0,-1,0,1,2462,633,22,177,0.92444986,-1,2310.2002,-1,0,1,2499,10917,22
547,135,1.0,-1,2462.0,-1,0,0,2462,733,31,164,0.92444986,-1,2310.2002,-1,0,0,2499,11929,31
548,128,1.0,-1,2462.0,-1,0,0,2462,808,30,167,0.92444986,-1,2310.2002,-1,0,0,2499,12386,30
549,144,1.0,-1,2462.0,-1,0,0,2462,788,19,178,0.9245032,-1,2310.3335,-1,0,1,2499,13206,19
550,141,1.0,-1,2462.0,-1,0,0,2462,806,20,176,0.9245032,-1,2310.3335,-1,0,0,2499,12486,20
551,139,1.0,-1,2462.0,-1,0,0,2462,810,18,179,0.92452985,-1,2310.4001,-1,0,1,2499,12801,18
552,136,1.0,-1,2462.0,-1,0,0,2462,852,21,166,0.92455655,-1,2310.4668,-1,0,1,2499,13704,21
553,140,1.0,-1,2462.0,-1,0,0,2462,760,23,170,0.92455655,-1,2310.4668,-1,0,0,2499,12210,23
554,132,1.0,-1,2462.0,-1,0,0,2462,850,25,169,0.9246099,-1,2310.6,-1,0,2,2499,13391,25
555,131,1.0,-1,2462.0,-1,0,0,2462,881,20,174,0.9247699,-1,2311.0,-1,0,2,2499,13162,20
556,145,1.0,-1,2464.0,-1,0,2,2464,837,12,184,0.92482334,-1,2311.1335,-1,0,2,2499,13393,12
557,137,1.0,-1,2464.0,-1,0,0,2464,778,25,170,0.92485,-1,2311.2002,-1,0,1,2499,12642,25
558,135,1.0,-1,2464.0,-1,0,0,2464,879,18,177,0.92493004,-1,2311.4001,-1,0,2,2499,12676,18
559,122,1.0,-1,2465.0,-1,0,1,2465,945,23,170,0.9249567,-1,2311.4668,-1,0,1,2499,13573,23
560,139,1.0,-1,2465.0,-1,0,0,2465,768,24,174,0.92498344,-1,2311.5337,-1,0,1,2499,12473,24
561,139,1.0,-1,2465.0,-1,0,0,2465,828,22,171,0.92509013,-1,2311.8003,-1,0,3,2499,12836,22
562,137,1.0,-1,2465.0,-1,0,0,2465,818,26,165,0.9252502,-1,2312.2002,-1,0,2,2499,12268,26
563,137,0.99999994,-1,2466.0,-1,0,1,2466,758,29,167,0.92554367,-1,2312.9336,-1,0,2,2499,12190,29
564,137,0.99999994,-1,2466.0,-1,0,0,2466,875,20,176,0.925597,-1,2313.067,-1,0,2,2499,13020,20
565,134,1.0,-1,2467.0,-1,0,1,2467,835,22,167,0.92570364,-1,2313.3335,-1,0,2,2499,13268,22
566,142,1.0,-1,2467.0,-1,0,0,2467,759,26,171,0.925757,-1,2313.4668,-1,0,1,2499,12116,26
567,142,1.0,-1,2467.0,-1,0,0,2467,817,17,175,0.92581034,-1,2313.6,-1,0,2,2499,13177,17
568,147,1.0,-1,2468.0,-1,0,1,2468,732,20,177,0.92583704,-1,2313.6667,-1,0,1,2499,12181,20
569,137,1.0,-1,2468.0,-1,0,0,2468,856,20,172,0.92594373,-1,2313.9333,-1,0,3,2499,13161,20
570,141,1.0,-1,2468.0,-1,0,0,2468,791,23,170,0.92599714,-1,2314.067,-1,0,2,2499,13009,23
571,142,1.0,-1,2468.0,-1,0,0,2468,785,20,173,0.9260505,-1,2314.2002,-1,0,2,2499,12920,20
572,135,1.0,-1,2468.0,-1,0,0,2468,725,29,166,0.92610383,-1,2314.3335,-1,0,2,2499,11799,29
573,143,1.0,-1,2468.0,-1,0,0,2468,726,23,176,0.9261572,-1,2314.4668,-1,0,2,2499,12219,23
574,143,1.0,-1,2468.0,-1,0,0,2468,837,17,178,0.92618394,-1,2314.5337,-1,0,1,2499,13023,17
575,135,1.0,-1,2468.0,-1,0,0,2468,800,27,170,0.92618394,-1,2314.5337,-1,0,0,2499,12389,27
576,126,0.99999994,-1,2469.0,-1,0,1,2469,861,27,166,0.9262105,-1,2314.6,-1,0,1,2499,13303,27
577,131,1.0,-1,2470.0,-1,0,1,2470,864,24,167,0.92629063,-1,2314.8003,-1,0,1,2499,13145,24
578,128,1.0,-1,2471.0,-1,0,1,2471,906,21,177,0.92637056,-1,2315.0,-1,0,3,2499,12990,21
579,132,1.0,-1,2471.0,-1,0,0,2471,833,24,170,0.92637056,-1,2315.0,-1,0,0,2499,13219,24
580,131,1.0,-1,2471.0,-1,0,0,2471,825,25,167,0.92637056,-1,2315.0,-1,0,0,2499,12656,25
581,136,1.0,-1,2472.0,-1,0,1,2472,818,26,170,0.9263973,-1,2315.067,-1,0,1,2499,12651,26
582,144,1.0,-1,2472.0,-1,0,0,2472,782,20,175,0.92642397,-1,2315.1335,-1,0,1,2499,12424,20
583,133,1.0,-1,2472.0,-1,0,0,2472,826,31,161,0.9264773,-1,2315.2668,-1,0,2,2499,12608,31
584,140,1.0,-1,2472.0,-1,0,0,2472,764,20,175,0.926504,-1,2315.3335,-1,0,1,2499,12338,20
585,134,1.0,-1,2472.0,-1,0,0,2472,828,26,172,0.92655736,-1,2315.4668,-1,0,2,2499,12890,26
586,143,1.0,-1,2473.0,-1,0,1,2473,799,21,171,0.926664,-1,2315.7334,-1,0,2,2499,13005,21
587,146,1.0,-1,2473.0,-1,0,0,2473,686,25,169,0.9267707,-1,2316.0,-1,0,3,2499,11617,25
588,123,1.0,-1,2473.0,-1,0,0,2473,882,29,160,0.92679745,-1,2316.067,-1,0,1,2499,13700,29
589,134,1.0,-1,2474.0,-1,0,1,2474,832,22,172,0.92682403,-1,2316.1333,-1,0,1,2499,13075,22
590,148,1.0,-1,2474.0,-1,0,0,2474,786,16,177,0.9268508,-1,2316.2002,-1,0,1,2499,13400,16
591,136,1.0,-1,2474.0,-1,0,0,2474,770,27,170,0.9268775,-1,2316.2668,-1,0,1,2499,12548,27
592,143,1.0,-1,2474.0,-1,0,0,2474,793,21,173,0.9269842,-1,2316.5334,-1,0,1,2499,13282,21
593,142,1.0,-1,2474.0,-1,0,0,2474,827,20,174,0.92701083,-1,2316.6,-1,0,1,2499,13041,20
594,130,1.0,-1,2474.0,-1,0,0,2474,900,28,167,0.92701083,-1,2316.6,-1,0,0,2499,14070,28
595,146,1.0,-1,2474.0,-1,0,0,2474,782,19,173,0.92709094,-1,2316.8003,-1,0,1,2499,13084,19
596,142,1.0,-1,2474.0,-1,0,0,2474,814,20,177,0.9271709,-1,2317.0,-1,0,1,2499,13361,20
597,136,1.0,-1,2474.0,-1,0,0,2474,770,26,165,0.9271709,-1,2317.0,-1,0,0,2499,12828,26
598,138,1.0,-1,2474.0,-1,0,0,2474,856,15,181,0.9271709,-1,2317.0,-1,0,0,2499,12600,15
599,136,1.0,-1,2474.0,-1,0,0,2474,792,26,170,0.92719764,-1,2317.067,-1,0,1,2499,12021,26
600,133,1.0,0.7310833,2474.0,1808.7,0,0,2474,851,22,167,0.92719764,0.8914566,2317.067,2227.75,0,0,2499,13129,22
601,132,1.0,-1,2474.0,-1,0,0,2474,876,19,171,0.9272242,-1,2317.1333,-1,0,1,2499,13445,19
602,136,1.0,-1,2474.0,-1,0,0,2474,834,26,168,0.9272242,-1,2317.1333,-1,0,0,2499,12934,26
603,137,1.0,-1,2474.0,-1,0,0,2474,815,19,174,0.927251,-1,2317.2002,-1,0,1,2499,12677,19
604,133,1.0,-1,2474.0,-1,0,0,2474,860,17,177,0.9272776,-1,2317.2668,-1,0,1,2499,13020,17
605,147,1.0,-1,2474.0,-1,0,0,2474,720,23,175,0.9273043,-1,2317.3335,-1,0,1,2499,12049,23
606,144,1.0,-1,2474.0,-1,0,0,2474,770,19,174,0.9273043,-1,2317.3335,-1,0,0,2499,13370,19
607,128,1.0,-1,2474.0,-1,0,0,2474,890,24,172,0.9273577,-1,2317.4668,-1,0,2,2499,13319,24
608,142,1.0,-1,2474.0,-1,0,0,2474,769,23,170,0.927411,-1,2317.6,-1,0,2,2499,12486,23
609,132,1.0,-1,2474.0,-1,0,0,2474,801,27,168,0.92743766,-1,2317.6667,-1,0,1,2499,12434,27
610,126,1.0,-1,2475.0,-1,0,1,2475,821,30,165,0.9275445,-1,2317.9336,-1,0,1,2499,13106,30
611,148,1.0,-1,2475.0,-1,0,0,2475,732,21,176,0.9275445,-1,2317.9336,-1,0,0,2499,11878,21
612,135,1.0,-1,2475.0,-1,0,0,2475,839,24,169,0.9275445,-1,2317.9336,-1,0,0,2499,13040,24
613,139,1.0,-1,2475.0,-1,0,0,2475,750,22,168,0.9275445,-1,2317.9336,-1,0,0,2499,12188,22
614,139,1.0,-1,2475.0,-1,0,0,2475,801,22,172,0.9275445,-1,2317.9336,-1,0,0,2499,12817,22
615,139,1.0,-1,2475.0,-1,0,0,2475,696,28,166,0.9275445,-1,2317.9336,-1,0,0,2499,11684,28
616,142,1.0,-1,2475.0,-1,0,0,2475,802,17,178,0.9275445,-1,2317.9336,-1,0,0,2499,12683,17
617,134,1.0,-1,2475.0,-1,0,0,2475,821,23,168,0.927571,-1,2318.0,-1,0,1,2499,13078,23
618,128,1.0,-1,2475.0,-1,0,0,2475,829,29,163,0.927571,-1,2318.0,-1,0,0,2499,12700,29
619,129,1.0,-1,2475.0,-1,0,0,2475,861,20,170,0.927571,-1,2318.0,-1,0,0,2499,13463,20
620,131,1.0,-1,2475.0,-1,0,0,2475,865,22,171,0.92759776,-1,2318.067,-1,0,1,2499,13535,22
621,144,1.0,-1,2475.0,-1,0,0,2475,767,28,165,0.92762434,-1,2318.1333,-1,0,1,2499,12880,28
622,150,1.0,-1,2475.0,-1,0,0,2475,694,22,172,0.9276511,-1,2318.2002,-1,0,1,2499,11766,22
623,140,1.0,-1,2475.0,-1,0,0,2475,768,24,170,0.9276778,-1,2318.2668,-1,0,1,2499,12730,24
624,129,1.0,-1,2476.0,-1,0,1,2476,833,30,162,0.92773116,-1,2318.4001,-1,0,1,2499,13164,30
625,137,1.0,-1,2476.0,-1,0,0,2476,790,22,169,0.9277578,-1,2318.4668,-1,0,1,2499,12903,22
626,148,1.0,-1,2476.0,-1,0,0,2476,726,21,170,0.9277578,-1,2318.4668,-1,0,0,2499,12482,21
627,140,1.0,-1,2476.0,-1,0,0,2476,792,27,169,0.9277578,-1,2318.4668,-1,0,0,2499,12417,27
628,144,1.0,-1,2476.0,-1,0,0,2476,762,20,171,0.92781115,-1,2318.6,-1,0,2,2499,12213,20
629,144,1.0,-1,2476.0,-1,0,0,2476,743,25,171,0.92783785,-1,2318.6667,-1,0,1,2499,11640,25
630,134,1.0,-1,2476.0,-1,0,0,2476,802,31,164,0.9278645,-1,2318.7334,-1,0,1,2499,12807,31
631,150,1.0,-1,2476.0,-1,0,0,2476,745,17,178,0.9278645,-1,2318.7334,-1,0,0,2499,12508,17
632,142,1.0,-1,2476.0,-1,0,0,2476,766,19,176,0.9278645,-1,2318.7334,-1,0,0,2499,12644,19
633,131,1.0,-1,2476.0,-1,0,0,2476,859,23,169,0.9278645,-1,2318.7334,-1,0,0,2499,14172,23
634,130,1.0,-1,2477.0,-1,0,1,2477,845,28,166,0.9279445,-1,2318.9333,-1,0,1,2499,12826,28
635,136,1.0,-1,2477.0,-1,0,0,2477,856,25,167,0.9279712,-1,2319.0,-1,0,1,2499,13313,25
636,127,1.0,-1,2477.0,-1,0,0,2477,886,24,164,0.9279712,-1,2319.0,-1,0,0,2499,14023,24
637,129,1.0,-1,2477.0,-1,0,0,2477,820,27,166,0.92799795,-1,2319.067,-1,0,1,2499,12853,27
638,149,1.0,-1,2477.0,-1,0,0,2477,813,13,183,0.92799795,-1,2319.067,-1,0,0,2499,12952,13
639,139,1.0,-1,2477.0,-1,0,0,2477,798,17,175,0.92802465,-1,2319.1335,-1,0,1,2499,12731,17
640,135,1.0,-1,2477.0,-1,0,0,2477,818,22,170,0.92807794,-1,2319.2668,-1,0,2,2499,12499,22
641,127,1.0,-1,2478.0,-1,0,1,2478,931,21,171,0.92810464,-1,2319.3335,-1,0,1,2499,14304,21
642,141,1.0,-1,2478.0,-1,0,0,2478,765,22,169,0.928158,-1,2319.4668,-1,0,2,2499,13061,22
643,148,1.0,-1,2478.0,-1,0,0,2478,848,13,180,0.928238,-1,2319.6667,-1,0,3,2499,13921,13
644,150,1.0,-1,2478.0,-1,0,0,2478,740,18,175,0.9282647,-1,2319.7334,-1,0,1,2499,12227,18
645,141,1.0,-1,2478.0,-1,0,0,2478,752,25,168,0.9282913,-1,2319.8,-1,0,1,2499,12607,25
646,138,1.0,-1,2478.0,-1,0,0,2478,840,22,173,0.9282913,-1,2319.8,-1,0,0,2499,12996,22
647,144,1.0,-1,2478.0,-1,0,0,2478,679,29,167,0.9282913,-1,2319.8,-1,0,0,2499,11384,29
648,142,1.0,-1,2479.0,-1,0,1,2479,743,24,168,0.92837137,-1,2320.0,-1,0,1,2499,12813,24
649,137,1.0,-1,2479.0,-1,0,0,2479,770,25,166,0.92837137,-1,2320.0,-1,0,0,2499,12582,25
650,130,1.0,-1,2479.0,-1,0,0,2479,879,22,168,0.92837137,-1,2320.0,-1,0,0,2499,13596,22
651,144,1.0,-1,2479.0,-1,0,0,2479,789,20,175,0.92837137,-1,2320.0,-1,0,0,2499,13018,20
652,142,1.0,-1,2479.0,-1,0,0,2479,803,21,169,0.92839813,-1,2320.067,-1,0,1,2499,13540,21
653,133,1.0,-1,2479.0,-1,0,0,2479,897,22,173,0.92839813,-1,2320.067,-1,0,0,2499,13353,22
654,137,1.0,-1,2479.0,-1,0,0,2479,843,21,173,0.9285848,-1,2320.5334,-1,0,4,2499,13815,21
655,135,1.0,-1,2480.0,-1,0,1,2480,823,24,172,0.92861146,-1,2320.6,-1,0,1,2499,12351,24
656,141,1.0,-1,2480.0,-1,0,0,2480,763,28,169,0.92863816,-1,2320.6667,-1,0,1,2499,12063,28
657,144,1.0,-1,2480.0,-1,0,0,2480,782,21,173,0.9286648,-1,2320.7334,-1,0,1,2499,12926,21
658,132,1.0,-1,2480.0,-1,0,0,2480,843,21,167,0.9286648,-1,2320.7334,-1,0,0,2499,13130,21
659,140,1.0,-1,2481.0,-1,0,1,2481,770,25,171,0.92871815,-1,2320.8667,-1,0,2,2499,12399,25
660,115,1.0,-1,2482.0,-1,0,1,2482,899,31,159,0.9287715,-1,2321.0,-1,0,1,2499,12778,31
661,128,1.0,-1,2482.0,-1,0,0,2482,839,30,165,0.9287715,-1,2321.0,-1,0,0,2499,13641,30
662,139,1.0,-1,2482.0,-1,0,0,2482,828,18,171,0.9287715,-1,2321.0,-1,0,0,2499,14001,18
663,140,1.0,-1,2482.0,-1,0,0,2482,824,19,175,0.9287715,-1,2321.0,-1,0,0,2499,13183,19
664,128,1.0,-1,2482.0,-1,0,0,2482,896,27,164,0.9287715,-1,2321.0,-1,0,0,2499,12965,27
665,145,1.0,-1,2482.0,-1,0,0,2482,759,22,172,0.9287715,-1,2321.0,-1,0,0,2499,12174,22
666,131,1.0,-1,2482.0,-1,0,0,2482,790,33,159,0.9287715,-1,2321.0,-1,0,0,2499,12770,33
667,136,1.0,-1,2482.0,-1,0,0,2482,777,29,167,0.9287715,-1,2321.0,-1,0,0,2499,12112,29
668,143,1.0,-1,2482.0,-1,0,0,2482,903,12,181,0.9288782,-1,2321.2666,-1,0,2,2499,13891,12
669,133,1.0,-1,2483.0,-1,0,1,2483,899,23,172,0.92890495,-1,2321.3335,-1,0,1,2499,13967,23
670,131,1.0,-1,2483.0,-1,0,0,2483,824,28,162,0.92890495,-1,2321.3335,-1,0,0,2499,13009,28
671,137,1.0,-1,2483.0,-1,0,0,2483,821,18,174,0.92890495,-1,2321.3335,-1,0,0,2499,12841,18
672,135,1.0,-1,2484.0,-1,0,1,2484,846,21,170,0.92890495,-1,2321.3335,-1,0,0,2499,13281,21
673,137,1.0,-1,2484.0,-1,0,0,2484,755,29,167,0.92890495,-1,2321.3335,-1,0,0,2499,12262,29
674,131,1.0,-1,2484.0,-1,0,0,2484,859,21,166,0.92898494,-1,2321.5334,-1,0,1,2499,13772,21
675,137,1.0,-1,2484.0,-1,0,0,2484,849,20,172,0.9290383,-1,2321.6667,-1,0,1,2499,13107,20
676,141,1.0,-1,2484.0,-1,0,0,2484,798,20,171,0.929065,-1,2321.7334,-1,0,1,2499,13148,20
677,135,1.0,-1,2484.0,-1,0,0,2484,802,23,171,0.929065,-1,2321.7334,-1,0,0,2499,13043,23
678,141,1.0,-1,2484.0,-1,0,0,2484,688,28,167,0.929065,-1,2321.7334,-1,0,0,2499,12277,28
679,142,1.0,-1,2484.0,-1,0,0,2484,844,19,175,0.92909175,-1,2321.8003,-1,0,1,2499,13418,19
680,143,1.0,-1,2484.0,-1,0,0,2484,789,17,176,0.92909175,-1,2321.8003,-1,0,0,2499,12993,17
681,135,1.0,-1,2484.0,-1,0,0,2484,831,21,169,0.92909175,-1,2321.8003,-1,0,0,2499,13220,21
682,139,1.0,-1,2484.0,-1,0,0,2484,774,28,165,0.92909175,-1,2321.8003,-1,0,0,2499,12586,28
683,133,1.0,-1,2484.0,-1,0,0,2484,890,21,170,0.92909175,-1,2321.8003,-1,0,0,2499,13822,21
684,141,1.0,-1,2484.0,-1,0,0,2484,797,23,171,0.9291184,-1,2321.867,-1,0,1,2499,12911,23
685,147,1.0,-1,2484.0,-1,0,0,2484,771,19,176,0.9291451,-1,2321.9336,-1,0,1,2499,12323,19
686,140,1.0,-1,2484.0,-1,0,0,2484,815,19,172,0.9291451,-1,2321.9336,-1,0,0,2499,12745,19
687,143,1.0,-1,2484.0,-1,0,0,2484,814,21,173,0.9291451,-1,2321.9336,-1,0,0,2499,13027,21
688,141,1.0,-1,2484.0,-1,0,0,2484,774,20,175,0.9291451,-1,2321.9336,-1,0,0,2499,12854,20
689,140,1.0,-1,2484.0,-1,0,0,2484,804,18,176,0.9291451,-1,2321.9336,-1,0,0,2499,12685,18
690,144,1.0,-1,2484.0,-1,0,0,2484,744,20,176,0.9291451,-1,2321.9336,-1,0,0,2499,12720,20
691,139,1.0,-1,2484.0,-1,0,0,2484,786,20,172,0.9291451,-1,2321.9336,-1,0,0,2499,12867,20
692,145,1.0,-1,2484.0,-1,0,0,2484,706,23,172,0.9291451,-1,2321.9336,-1,0,0,2499,11791,23
693,138,1.0,-1,2484.0,-1,0,0,2484,772,23,170,0.92917174,-1,2322.0002,-1,0,1,2499,12876,23
694,140,1.0,-1,2486.0,-1,0,2,2486,780,24,172,0.92930514,-1,2322.3335,-1,0,2,2499,12551,24
695,148,1.0,-1,2487.0,-1,0,1,2487,663,25,170,0.92941177,-1,2322.6,-1,0,2,2499,11494,25
696,141,1.0,-1,2487.0,-1,0,0,2487,747,30,166,0.92941177,-1,2322.6,-1,0,0,2499,12122,30
697,136,1.0,-1,2487.0,-1,0,0,2487,753,30,164,0.92941177,-1,2322.6,-1,0,0,2499,12122,30
698,151,1.0,-1,2487.0,-1,0,0,2487,700,20,176,0.92941177,-1,2322.6,-1,0,0,2499,12299,20
699,132,1.0,-1,2487.0,-1,0,0,2487,767,28,162,0.9294651,-1,2322.7334,-1,0,2,2499,12159,28
700,128,1.0,0.7318053,2487.0,1819.9999,0,0,2487,852,24,170,0.9295452,0.8942978,2322.9336,2234.85,0,2,2499,12971,24
701,121,1.0,-1,2488.0,-1,0,1,2488,878,29,167,0.92981195,-1,2323.6,-1,0,2,2499,12616,29
702,126,1.0,-1,2488.0,-1,0,0,2488,851,32,162,0.92981195,-1,2323.6,-1,0,0,2499,12870,32
703,145,1.0,-1,2488.0,-1,0,0,2488,839,18,173,0.92981195,-1,2323.6,-1,0,0,2499,13614,18
704,143,1.0,-1,2488.0,-1,0,0,2488,872,11,182,0.92981195,-1,2323.6,-1,0,0,2499,13623,11
705,144,1.0,-1,2488.0,-1,0,0,2488,756,22,175,0.92981195,-1,2323.6,-1,0,0,2499,12651,22
706,138,1.0,-1,2488.0,-1,0,0,2488,801,26,170,0.9298387,-1,2323.667,-1,0,1,2499,12682,26
707,137,1.0,-1,2489.0,-1,0,1,2489,816,21,176,0.9298387,-1,2323.667,-1,0,0,2499,12738,21
708,138,1.0,-1,2489.0,-1,0,0,2489,788,24,173,0.9298387,-1,2323.667,-1,0,0,2499,12706,24
709,149,1.0,-1,2489.0,-1,0,0,2489,739,19,175,0.9298387,-1,2323.667,-1,0,0,2499,12670,19
710,135,1.0,-1,2490.0,-1,0,1,2490,846,20,174,0.9298387,-1,2323.667,-1,0,0,2499,13437,20
711,130,1.0,-1,2490.0,-1,0,0,2490,814,27,169,0.9298387,-1,2323.667,-1,0,0,2499,12679,27
712,151,1.0,-1,2490.0,-1,0,0,2490,702,21,175,0.9298387,-1,2323.667,-1,0,0,2499,11864,21
713,151,1.0,-1,2490.0,-1,0,0,2490,704,18,180,0.9298653,-1,2323.7334,-1,0,1,2499,11924,18
714,130,1.0,-1,2490.0,-1,0,0,2490,855,24,172,0.9298653,-1,2323.7334,-1,0,0,2499,12304,24
715,139,1.0,-1,2490.0,-1,0,0,2490,798,21,172,0.9298653,-1,2323.7334,-1,0,0,2499,12922,21
716,143,1.0,-1,2490.0,-1,0,0,2490,748,24,174,0.9298653,-1,2323.7334,-1,0,0,2499,12197,24
717,135,1.0,-1,2490.0,-1,0,0,2490,797,30,163,0.9298653,-1,2323.7334,-1,0,0,2499,13066,30
718,148,1.0,-1,2490.0,-1,0,0,2490,711,24,170,0.9298653,-1,2323.7334,-1,0,0,2499,12148,24
719,132,1.0,-1,2490.0,-1,0,0,2490,783,34,162,0.9299454,-1,2323.9336,-1,0,2,2499,12234,34
720,138,1.0,-1,2490.0,-1,0,0,2490,794,19,176,0.9299454,-1,2323.9336,-1,0,0,2499,12757,19
721,138,1.0,-1,2490.0,-1,0,0,2490,823,23,170,0.9299454,-1,2323.9336,-1,0,0,2499,12815,23
722,138,1.0,-1,2490.0,-1,0,0,2490,794,25,168,0.9299454,-1,2323.9336,-1,0,0,2499,12840,25
723,138,1.0,-1,2491.0,-1,0,1,2491,828,24,173,0.92999876,-1,2324.067,-1,0,1,2499,12659,24
724,127,1.0,-1,2491.0,-1,0,0,2491,869,27,167,0.9300254,-1,2324.1335,-1,0,1,2499,13352,27
725,139,1.0,-1,2491.0,-1,0,0,2491,779,27,168,0.9300254,-1,2324.1335,-1,0,0,2499,12588,27
726,146,1.0,-1,2492.0,-1,0,1,2492,768,21,175,0.92984,-1,2324.6,-1,0,1,2500,12490,21
727,134,1.0,-1,2492.0,-1,0,0,2492,831,19,173,0.9298667,-1,2324.6667,-1,0,1,2500,12702,19
728,137,1.0,-1,2492.0,-1,0,0,2492,827,22,170,0.9298667,-1,2324.6667,-1,0,0,2500,13525,22
729,140,1.0,-1,2492.0,-1,0,0,2492,758,23,169,0.9298667,-1,2324.6667,-1,0,0,2500,12302,23
