generation,single-policy_found_failures,single-policy_mean_tcp_score,single-policy_mean_failure_rate,single-policy_qd_tcp_score,single-policy_qd_failure_rate,single-policy_added_to_archive,single-policy_replaced_elite,single-policy_num_valid_test_cases,single-policy_num_sim_steps,single-policy_not_confirmed_solvable,multi-policy_found_failures,multi-policy_mean_tcp_score,multi-policy_mean_failure_rate,multi-policy_qd_tcp_score,multi-policy_qd_failure_rate,multi-policy_added_to_archive,multi-policy_replaced_elite,multi-policy_num_valid_test_cases,multi-policy_num_sim_steps,multi-policy_not_confirmed_solvable
229,123,1.0,-1,2076.0,-1,1,1,2076,1222,57,143,0.9169431,-1,1935.6669,-1,1,4,2111,18136,57
230,126,1.0,-1,2078.0,-1,2,1,2078,1194,58,142,0.91680866,-1,1938.1335,-1,2,2,2114,18074,58
231,115,1.0,-1,2078.0,-1,0,0,2078,1203,62,138,0.9170925,-1,1938.7335,-1,0,7,2114,17853,62
232,117,1.0,-1,2079.0,-1,1,0,2079,1158,67,133,0.9172893,-1,1940.0669,-1,1,3,2115,17682,67
233,117,1.0,-1,2082.0,-1,3,3,2082,1162,64,136,0.91740644,-1,1943.0669,-1,3,4,2118,17560,64
234,112,1.0,-1,2082.0,-1,2,0,2082,1190,71,129,0.9175323,-1,1943.3335,-1,2,3,2118,17783,71
235,112,1.0,-1,2085.0,-1,0,3,2085,1165,72,128,0.9176027,-1,1944.4001,-1,0,3,2119,17438,72
236,123,1.0,-1,2088.0,-1,3,2,2088,1153,63,137,0.91760087,-1,1948.0667,-1,3,6,2123,17536,63
237,126,1.0,-1,2089.0,-1,1,1,2089,1119,60,140,0.9178281,-1,1949.4669,-1,1,6,2124,17222,60
238,137,1.0,-1,2091.0,-1,3,0,2091,1156,51,149,0.91818756,-1,1952.0668,-1,3,4,2126,18005,51
239,123,1.0,-1,2092.0,-1,1,1,2092,1118,66,134,0.91813207,-1,1952.867,-1,1,2,2127,17314,66
240,135,1.0,-1,2095.0,-1,1,3,2095,1165,53,147,0.9183029,-1,1955.0668,-1,1,4,2129,17541,53
241,120,1.0,-1,2098.0,-1,4,1,2098,1145,65,134,0.918081,-1,1958.2668,-1,4,3,2133,17400,65
242,131,1.0,-1,2101.0,-1,0,3,2101,1135,59,141,0.9180784,-1,1961.9336,-1,0,6,2137,17793,59
243,120,1.0,-1,2102.0,-1,0,1,2102,1131,72,128,0.9182655,-1,1962.3335,-1,0,4,2137,17713,72
244,133,1.0,-1,2104.0,-1,3,1,2104,1177,50,150,0.91840434,-1,1964.4668,-1,3,6,2139,17759,50
245,125,1.0,-1,2104.0,-1,2,0,2104,1170,61,139,0.91840434,-1,1964.4668,-1,2,0,2139,17637,61
246,109,1.0,-1,2105.0,-1,1,1,2105,1138,78,122,0.9184736,-1,1965.5334,-1,1,3,2140,17589,78
247,120,1.0,-1,2106.0,-1,0,1,2106,1174,64,136,0.91860515,-1,1966.7336,-1,0,4,2141,17351,64
248,132,1.0,-1,2110.0,-1,2,3,2110,1191,52,148,0.91869473,-1,1970.6002,-1,2,5,2145,18099,52
249,137,1.0,-1,2112.0,-1,2,1,2112,1169,53,147,0.91882575,-1,1971.8,-1,2,3,2146,17881,53
250,127,1.0,-1,2114.0,-1,1,1,2114,1171,59,141,0.91902554,-1,1974.0668,-1,1,5,2148,17782,59
251,123,1.0,-1,2114.0,-1,0,0,2114,1189,59,141,0.91905653,-1,1974.1334,-1,0,1,2148,17838,59
252,118,1.0,-1,2115.0,-1,0,1,2115,1209,65,135,0.9191807,-1,1974.4001,-1,0,2,2148,17761,65
253,124,1.0,-1,2116.0,-1,0,1,2116,1128,66,134,0.9192493,-1,1975.4668,-1,0,3,2149,17582,66
254,126,1.0,-1,2118.0,-1,0,2,2118,1209,59,141,0.91941094,-1,1976.7335,-1,0,4,2150,17671,59
255,126,1.0,-1,2119.0,-1,2,0,2119,1189,59,141,0.91947937,-1,1977.8002,-1,2,2,2151,17759,59
256,122,1.0,-1,2120.0,-1,1,1,2120,1206,58,142,0.9196407,-1,1979.0669,-1,1,4,2152,17740,58
257,116,1.0,-1,2123.0,-1,2,2,2123,1146,68,132,0.9195115,-1,1982.4668,-1,2,5,2156,17291,68
258,128,1.0,-1,2124.0,-1,3,1,2124,1178,61,139,0.91973424,-1,1983.8668,-1,3,4,2157,17742,61
259,123,1.0,-1,2124.0,-1,0,0,2124,1112,70,130,0.9195243,-1,1984.3335,-1,0,2,2158,17447,70
260,133,1.0,-1,2126.0,-1,1,1,2126,1178,54,146,0.9195988,-1,1986.3335,-1,1,4,2160,18116,54
261,128,1.0,-1,2128.0,-1,2,1,2128,1192,58,142,0.9193405,-1,1988.5336,-1,2,2,2163,17922,58
262,128,1.0,-1,2132.0,-1,2,4,2132,1145,66,134,0.9193291,-1,1991.2668,-1,2,4,2166,17493,66
263,125,1.0,-1,2137.0,-1,1,5,2137,1152,63,137,0.9193728,-1,1993.2002,-1,1,4,2168,17682,63
264,139,1.0,-1,2138.0,-1,1,1,2138,1171,52,148,0.91947144,-1,1994.3335,-1,1,3,2169,17957,52
265,120,1.0,-1,2143.0,-1,1,4,2143,1116,68,132,0.9196811,-1,1998.4669,-1,1,7,2173,17576,68
266,119,1.0,-1,2143.0,-1,1,0,2143,1165,66,134,0.91980374,-1,1998.7335,-1,1,2,2173,17697,66
267,125,1.0,-1,2144.0,-1,0,1,2144,1203,56,144,0.91993254,-1,1999.9335,-1,0,4,2174,17844,56
268,134,1.0,-1,2145.0,-1,3,1,2145,1168,52,148,0.9197612,-1,2001.4003,-1,3,3,2176,17819,52
269,123,1.0,-1,2145.0,-1,0,0,2145,1176,64,136,0.91988987,-1,2002.6002,-1,0,7,2177,17597,64
270,129,1.0,-1,2146.0,-1,0,1,2146,1131,58,142,0.9201348,-1,2003.1334,-1,0,3,2177,17539,58
271,119,1.0,-1,2147.0,-1,3,1,2147,1167,67,133,0.9202693,-1,2005.2668,-1,3,6,2179,17788,67
272,124,1.0,-1,2151.0,-1,1,3,2151,1157,66,134,0.9204765,-1,2009.4001,-1,1,6,2183,17634,66
273,118,1.0,-1,2152.0,-1,2,1,2152,1159,64,136,0.9204518,-1,2010.2667,-1,2,1,2184,17662,64
274,128,1.0,-1,2156.0,-1,0,4,2156,1153,64,136,0.9204331,-1,2012.0668,-1,0,3,2186,17717,64
275,128,1.0,-1,2157.0,-1,1,1,2157,1140,66,134,0.92053044,-1,2013.2001,-1,1,4,2187,17307,66
276,129,1.0,-1,2157.0,-1,0,0,2157,1149,63,137,0.92062193,-1,2013.4001,-1,0,3,2187,17694,63
277,114,1.0,-1,2160.0,-1,2,2,2160,1170,70,130,0.9208828,-1,2016.7334,-1,2,6,2190,17377,70
278,126,1.0,-1,2163.0,-1,0,3,2163,1214,58,142,0.9209359,-1,2020.5334,-1,0,7,2194,18169,58
279,134,1.0,-1,2163.0,-1,0,0,2163,1112,57,143,0.92099667,-1,2020.6667,-1,0,1,2194,17628,57
280,115,1.0,-1,2165.0,-1,2,2,2165,1161,71,129,0.92106867,-1,2022.6669,-1,2,3,2196,17420,71
281,129,1.0,-1,2168.0,-1,0,3,2168,1169,54,146,0.92120117,-1,2024.8002,-1,0,8,2198,17868,54
282,142,1.0,-1,2172.0,-1,4,1,2172,1141,50,150,0.92127824,-1,2027.7334,-1,4,4,2201,17903,50
283,122,1.0,-1,2172.0,-1,0,0,2172,1117,70,130,0.92155087,-1,2028.3335,-1,0,5,2201,17867,70
284,118,1.0,-1,2177.0,-1,1,5,2177,1209,65,135,0.92168784,-1,2031.4,-1,1,7,2204,17975,65
285,119,1.0,-1,2178.0,-1,0,1,2178,1219,60,140,0.9216327,-1,2032.2001,-1,0,1,2205,17957,60
286,120,1.0,-1,2179.0,-1,2,0,2179,1177,65,135,0.92166823,-1,2033.2001,-1,2,1,2206,17730,65
287,118,1.0,-1,2180.0,-1,2,1,2180,1217,65,135,0.92170376,-1,2034.2002,-1,2,2,2207,17881,65
288,133,1.0,-1,2184.0,-1,3,3,2184,1087,57,143,0.92160946,-1,2038.6001,-1,3,5,2212,17392,57
289,120,1.0,-1,2187.0,-1,2,2,2187,1119,66,134,0.9217104,-1,2040.6667,-1,2,5,2214,17443,66
290,139,1.0,-1,2188.0,-1,0,1,2188,1130,51,149,0.9218007,-1,2040.8667,-1,0,3,2214,17625,51
291,128,1.0,-1,2189.0,-1,0,1,2189,1147,62,138,0.92180586,-1,2041.8,-1,0,3,2215,17538,62
292,138,1.0,-1,2191.0,-1,1,1,2191,1151,55,145,0.92181635,-1,2043.6669,-1,1,2,2217,17573,55
293,118,1.0,-1,2192.0,-1,0,1,2192,1134,71,129,0.9218816,-1,2044.7334,-1,0,2,2218,17623,71
294,114,1.0,-1,2194.0,-1,0,2,2194,1144,73,127,0.92180705,-1,2047.3335,-1,0,4,2221,17245,73
295,127,1.0,-1,2196.0,-1,1,2,2196,1127,64,136,0.92188257,-1,2050.2668,-1,1,6,2224,17632,64
296,127,1.0,-1,2197.0,-1,0,1,2197,1177,60,140,0.92194766,-1,2051.3335,-1,0,2,2225,17927,60
297,130,1.0,-1,2199.0,-1,1,1,2199,1105,62,138,0.92189807,-1,2053.067,-1,1,1,2227,17238,62
298,114,1.0,-1,2201.0,-1,0,2,2201,1153,76,124,0.92202276,-1,2054.2666,-1,0,3,2228,17682,76
299,128,1.0,-1,2202.0,-1,2,0,2202,1125,62,138,0.9220578,-1,2055.2668,-1,2,3,2229,17801,62
300,129,1.0,0.8803264,2206.0,1942.0,0,4,2206,1205,54,146,0.92177427,0.91917557,2057.4001,2051.5999,0,4,2232,17910,54
301,110,1.0,-1,2208.0,-1,1,1,2208,1143,77,123,0.9217248,-1,2059.1333,-1,1,1,2234,17422,77
302,109,1.0,-1,2211.0,-1,1,3,2211,1193,75,125,0.9217106,-1,2061.8667,-1,1,3,2237,17781,75
303,112,1.0,-1,2212.0,-1,0,1,2212,1176,72,128,0.92174566,-1,2062.8667,-1,0,3,2238,17735,72
304,133,1.0,-1,2212.0,-1,2,0,2212,1138,58,142,0.9218053,-1,2063.0002,-1,2,2,2238,17836,58
305,115,1.0,-1,2214.0,-1,0,2,2214,1124,78,122,0.9217857,-1,2064.8,-1,0,2,2240,17507,78
306,123,1.0,-1,2216.0,-1,0,2,2216,1198,63,137,0.92176116,-1,2065.6667,-1,0,4,2241,17649,63
307,109,1.0,-1,2217.0,-1,0,1,2217,1201,71,129,0.92176116,-1,2065.6667,-1,0,0,2241,17577,71
308,111,1.0,-1,2218.0,-1,0,1,2218,1137,79,121,0.92179614,-1,2066.667,-1,0,2,2242,17694,79
309,110,1.0,-1,2218.0,-1,1,0,2218,1179,67,133,0.921831,-1,2067.667,-1,1,3,2243,17472,67
310,125,1.0,-1,2220.0,-1,1,2,2220,1145,64,136,0.92204404,-1,2069.067,-1,1,5,2244,17530,64
311,122,1.0,-1,2221.0,-1,1,1,2221,1160,64,136,0.92216784,-1,2070.2668,-1,1,4,2245,17621,64
312,126,1.0,-1,2222.0,-1,1,1,2222,1137,66,134,0.9223509,-1,2071.6,-1,1,6,2246,17447,66
313,120,1.0,-1,2223.0,-1,0,1,2223,1138,67,133,0.9225932,-1,2073.067,-1,0,6,2247,17245,67
314,121,1.0,-1,2225.0,-1,1,1,2225,1121,66,134,0.92254347,-1,2074.8003,-1,1,3,2249,17436,66
315,134,1.0,-1,2227.0,-1,0,2,2227,1108,58,142,0.92249376,-1,2076.5334,-1,0,3,2251,17516,58
316,123,1.0,-1,2228.0,-1,1,0,2228,1129,70,130,0.9225282,-1,2077.5334,-1,1,4,2252,17450,70
317,121,1.0,-1,2230.0,-1,0,2,2230,1147,68,132,0.922533,-1,2078.4668,-1,0,1,2253,17611,68
318,122,1.0,-1,2230.0,-1,0,0,2230,1170,62,138,0.9226217,-1,2078.6667,-1,0,3,2253,17642,62
319,127,1.0,-1,2231.0,-1,0,1,2231,1165,61,139,0.92271525,-1,2079.8,-1,0,3,2254,17838,61
320,123,1.0,-1,2233.0,-1,1,2,2233,1131,68,132,0.9227541,-1,2081.7334,-1,1,3,2256,17390,68
321,110,1.0,-1,2233.0,-1,1,0,2233,1168,73,127,0.92249304,-1,2082.067,-1,1,1,2257,17400,73
322,114,1.0,-1,2235.0,-1,2,2,2235,1193,65,135,0.92258644,-1,2083.2002,-1,2,3,2258,17421,65
323,133,1.0,-1,2238.0,-1,3,2,2238,1137,58,142,0.9226892,-1,2086.2002,-1,3,3,2261,17675,58
324,120,1.0,-1,2239.0,-1,2,0,2239,1156,67,133,0.9226691,-1,2088.0002,-1,2,1,2263,17558,67
325,129,1.0,-1,2239.0,-1,1,0,2239,1136,62,138,0.92269856,-1,2088.067,-1,1,1,2263,17667,62
326,122,1.0,-1,2242.0,-1,0,3,2242,1119,66,134,0.92271256,-1,2090.8667,-1,0,3,2266,17226,66
327,129,1.0,-1,2243.0,-1,0,1,2243,1135,59,141,0.92262906,-1,2091.6,-1,0,1,2267,17529,59
328,132,1.0,-1,2245.0,-1,0,2,2245,1181,57,143,0.92260915,-1,2093.4001,-1,0,2,2269,17704,57
329,113,1.0,-1,2247.0,-1,1,1,2247,1175,76,124,0.9226186,-1,2095.2668,-1,1,3,2271,17876,76
330,131,1.0,-1,2247.0,-1,0,0,2247,1179,56,144,0.92273605,-1,2095.5334,-1,0,3,2271,17706,56
331,111,1.0,-1,2248.0,-1,0,1,2248,1102,79,121,0.9228242,-1,2095.7336,-1,0,2,2271,16922,79
332,129,1.0,-1,2248.0,-1,0,0,2248,1116,62,138,0.9228535,-1,2095.8003,-1,0,1,2271,17330,62
333,133,1.0,-1,2250.0,-1,1,1,2250,1141,56,144,0.9228333,-1,2097.6,-1,1,3,2273,17552,56
334,123,1.0,-1,2251.0,-1,1,0,2251,1167,62,138,0.92283803,-1,2098.5337,-1,1,1,2274,17570,62
335,115,1.0,-1,2253.0,-1,2,1,2253,1145,70,130,0.9228179,-1,2100.3335,-1,2,1,2276,17547,70
336,118,1.0,-1,2255.0,-1,0,2,2255,1165,68,132,0.92288566,-1,2102.3335,-1,0,3,2278,17428,68
337,124,1.0,-1,2255.0,-1,1,0,2255,1140,62,138,0.9230027,-1,2102.6,-1,1,2,2278,17609,62
338,110,1.0,-1,2255.0,-1,1,0,2255,1194,71,129,0.92289025,-1,2103.2668,-1,1,1,2279,17688,71
339,122,0.99999994,-1,2256.0,-1,0,1,2256,1146,63,137,0.92292863,-1,2105.2002,-1,0,4,2281,17589,63
340,103,0.99999994,-1,2256.0,-1,0,0,2256,1203,75,125,0.9229624,-1,2106.2002,-1,0,3,2282,17551,75
341,116,1.0,-1,2258.0,-1,0,2,2258,1146,73,127,0.92302984,-1,2108.2002,-1,0,4,2284,17477,73
342,118,1.0,-1,2258.0,-1,0,0,2258,1180,67,133,0.9231174,-1,2108.4001,-1,0,3,2284,17917,67
343,113,1.0,-1,2259.0,-1,0,1,2259,1195,74,126,0.9231759,-1,2108.5337,-1,0,2,2284,17645,74
344,121,1.0,-1,2260.0,-1,1,1,2260,1130,68,132,0.9235303,-1,2110.2666,-1,1,4,2285,17288,68
345,137,1.0,-1,2260.0,-1,1,0,2260,1165,50,150,0.92364705,-1,2110.5334,-1,1,3,2285,17883,50
346,124,1.0,-1,2260.0,-1,1,0,2260,1133,61,139,0.92364705,-1,2110.5334,-1,1,0,2285,17575,61
347,118,1.0,-1,2261.0,-1,0,1,2261,1135,71,129,0.9236804,-1,2111.5334,-1,0,2,2286,17676,71
348,117,1.0,-1,2262.0,-1,1,0,2262,1123,72,128,0.92374295,-1,2112.6,-1,1,1,2287,17310,72
349,125,1.0,-1,2263.0,-1,0,1,2263,1141,62,138,0.92377627,-1,2113.6,-1,0,2,2288,17440,62
350,125,1.0,-1,2265.0,-1,1,1,2265,1092,67,133,0.92372644,-1,2115.3335,-1,1,2,2290,17243,67
351,115,1.0,-1,2266.0,-1,1,0,2266,1220,62,138,0.9237306,-1,2116.2668,-1,1,0,2291,17668,62
352,121,1.0,-1,2266.0,-1,0,0,2266,1158,66,134,0.9237888,-1,2116.4001,-1,0,2,2291,17878,66
353,133,0.99999994,-1,2268.0,-1,1,2,2268,1137,54,146,0.9236518,-1,2117.9336,-1,1,3,2293,17743,54
354,128,0.99999994,-1,2268.0,-1,0,0,2268,1116,60,140,0.9236518,-1,2117.9336,-1,0,0,2293,17440,60
355,124,1.0,-1,2272.0,-1,0,4,2272,1146,66,134,0.92372245,-1,2120.8667,-1,0,4,2296,17707,66
356,125,1.0,-1,2272.0,-1,0,0,2272,1149,66,134,0.9237516,-1,2120.9336,-1,0,1,2296,17705,66
357,127,1.0,-1,2272.0,-1,0,0,2272,1168,59,141,0.9237806,-1,2121.0002,-1,0,1,2296,18069,59
358,125,1.0,-1,2274.0,-1,1,1,2274,1145,64,136,0.9235278,-1,2122.2668,-1,1,1,2298,17586,64
359,133,1.0,-1,2274.0,-1,0,0,2274,1113,61,139,0.9236728,-1,2122.6,-1,0,4,2298,17573,61
360,126,1.0,-1,2278.0,-1,2,3,2278,1142,64,136,0.9236027,-1,2126.1333,-1,2,4,2302,17543,64
361,115,1.0,-1,2278.0,-1,1,0,2278,1150,75,125,0.9236317,-1,2126.2002,-1,1,1,2302,17747,75
362,112,1.0,-1,2279.0,-1,1,0,2279,1128,75,125,0.92354906,-1,2126.9336,-1,1,0,2303,17167,75
363,122,1.0,-1,2280.0,-1,0,1,2280,1121,64,136,0.9236691,-1,2128.1335,-1,0,5,2304,17422,64
364,123,1.0,-1,2281.0,-1,1,1,2281,1220,63,137,0.9237022,-1,2129.1335,-1,1,4,2305,17943,63
365,128,1.0,-1,2282.0,-1,0,1,2282,1118,61,139,0.92376417,-1,2130.2002,-1,0,4,2306,17481,61
366,109,1.0,-1,2283.0,-1,0,1,2283,1210,68,132,0.923793,-1,2130.2666,-1,0,1,2306,17415,68
367,133,1.0,-1,2284.0,-1,0,1,2284,1199,51,149,0.9236857,-1,2131.8667,-1,0,2,2308,18099,51
368,129,1.0,-1,2285.0,-1,0,1,2285,1166,58,142,0.92380124,-1,2132.1333,-1,0,3,2308,17438,58
369,120,1.0,-1,2285.0,-1,0,0,2285,1153,63,137,0.9239169,-1,2132.4001,-1,0,3,2308,17730,63
370,118,1.0,-1,2285.0,-1,1,0,2285,1191,65,135,0.92397475,-1,2132.5337,-1,1,1,2308,17584,65
371,124,1.0,-1,2285.0,-1,0,0,2285,1144,64,136,0.92397475,-1,2132.5337,-1,0,0,2308,17275,64
372,118,1.0,-1,2286.0,-1,0,1,2286,1170,63,137,0.92394984,-1,2133.4001,-1,0,1,2309,17538,63
373,134,1.0,-1,2287.0,-1,0,1,2287,1144,56,144,0.92392504,-1,2134.2668,-1,0,1,2310,17547,56
374,119,1.0,-1,2288.0,-1,0,1,2288,1185,64,136,0.92395794,-1,2135.2668,-1,0,2,2311,17761,64
375,128,1.0,-1,2288.0,-1,0,0,2288,1091,66,134,0.92401564,-1,2135.4001,-1,0,2,2311,17550,66
376,119,1.0,-1,2288.0,-1,0,0,2288,1119,72,128,0.92401564,-1,2135.4001,-1,0,0,2311,17584,72
377,108,1.0,-1,2288.0,-1,1,0,2288,1146,80,120,0.92401564,-1,2135.4001,-1,1,0,2311,17353,80
378,122,1.0,-1,2289.0,-1,0,1,2289,1162,64,136,0.9240197,-1,2136.3335,-1,0,3,2312,17628,64
379,115,1.0,-1,2289.0,-1,1,0,2289,1169,73,127,0.9238796,-1,2136.9336,-1,1,2,2313,17615,73
380,120,1.0,-1,2290.0,-1,1,0,2290,1152,67,133,0.9239125,-1,2137.9336,-1,1,3,2314,17434,67
381,120,1.0,-1,2291.0,-1,0,1,2291,1174,63,137,0.9239453,-1,2138.9333,-1,0,2,2315,17704,63
382,128,1.0,-1,2291.0,-1,0,0,2291,1112,66,134,0.9241221,-1,2140.2668,-1,0,3,2316,17264,66
383,131,1.0,-1,2293.0,-1,0,2,2293,1155,54,146,0.9241261,-1,2141.2002,-1,0,2,2317,17732,54
384,124,1.0,-1,2294.0,-1,1,0,2294,1132,69,131,0.9241589,-1,2142.2002,-1,1,2,2318,17430,69
385,118,1.0,-1,2296.0,-1,0,2,2296,1146,67,133,0.92416275,-1,2143.1333,-1,0,1,2319,17709,67
386,124,1.0,-1,2297.0,-1,0,1,2297,1141,67,133,0.9241954,-1,2144.1333,-1,0,2,2320,17304,67
387,111,1.0,-1,2297.0,-1,0,0,2297,1137,72,128,0.9241954,-1,2144.1333,-1,0,0,2320,17159,72
388,132,1.0,-1,2297.0,-1,0,0,2297,1136,54,146,0.9242529,-1,2144.2668,-1,0,2,2320,17485,54
389,117,1.0,-1,2298.0,-1,0,1,2298,1132,68,132,0.92422813,-1,2145.1335,-1,0,1,2321,17725,68
390,110,1.0,-1,2300.0,-1,0,2,2300,1168,77,123,0.9242321,-1,2146.067,-1,0,2,2322,17454,77
391,127,1.0,-1,2303.0,-1,1,3,2303,1123,66,134,0.92446935,-1,2148.4668,-1,1,6,2324,17376,66
392,122,1.0,-1,2305.0,-1,3,1,2305,1205,58,142,0.9243624,-1,2150.067,-1,3,2,2326,17734,58
393,119,1.0,-1,2308.0,-1,0,3,2308,1170,70,130,0.92437387,-1,2152.8667,-1,0,4,2329,17597,70
394,104,1.0,-1,2308.0,-1,1,0,2308,1191,77,123,0.92448837,-1,2153.1333,-1,1,1,2329,17672,77
395,128,1.0,-1,2308.0,-1,0,0,2308,1124,61,139,0.92448837,-1,2153.1333,-1,0,0,2329,17737,61
396,116,1.0,-1,2308.0,-1,0,0,2308,1162,71,129,0.92448837,-1,2153.1333,-1,0,0,2329,17780,71
397,130,1.0,-1,2308.0,-1,0,0,2308,1120,63,137,0.92448837,-1,2153.1333,-1,0,0,2329,17542,63
398,123,1.0,-1,2308.0,-1,0,0,2308,1152,64,136,0.92448837,-1,2153.1333,-1,0,0,2329,17544,64
399,122,1.0,-1,2308.0,-1,0,0,2308,1158,64,136,0.9245171,-1,2153.2002,-1,0,1,2329,17614,64
400,133,1.0,0.8805627,2310.0,2034.0999,0,2,2310,1131,60,140,0.9245818,0.9213428,2155.2002,2147.65,0,3,2331,17590,60
401,120,1.0,-1,2310.0,-1,0,0,2310,1208,60,140,0.9247534,-1,2155.6,-1,0,3,2331,17826,60
402,111,1.0,-1,2310.0,-1,0,0,2310,1147,78,122,0.924782,-1,2155.6667,-1,0,1,2331,17633,78
403,121,1.0,-1,2310.0,-1,0,0,2310,1151,66,134,0.9248106,-1,2155.7334,-1,0,1,2331,17683,66
404,115,1.0,-1,2312.0,-1,0,2,2312,1185,70,130,0.9249573,-1,2157.0002,-1,0,3,2332,17583,70
405,126,1.0,-1,2312.0,-1,0,0,2312,1140,63,137,0.9250716,-1,2157.2668,-1,0,3,2332,17623,63
406,125,1.0,-1,2313.0,-1,0,1,2313,1160,63,137,0.9250465,-1,2158.1335,-1,0,1,2333,17635,63
407,121,1.0,-1,2314.0,-1,1,0,2314,1182,64,136,0.9251072,-1,2159.2002,-1,1,3,2334,17587,64
408,114,1.0,-1,2316.0,-1,2,0,2316,1114,77,123,0.9251713,-1,2161.2002,-1,2,1,2336,17303,77
409,119,1.0,-1,2316.0,-1,0,0,2316,1145,67,133,0.9251713,-1,2161.2002,-1,0,0,2336,17430,67
410,116,1.0,-1,2316.0,-1,0,0,2316,1206,64,136,0.9251713,-1,2161.2002,-1,0,0,2336,17732,64
411,133,1.0,-1,2316.0,-1,0,0,2316,1164,51,149,0.9251713,-1,2161.2002,-1,0,0,2336,17812,51
412,116,1.0,-1,2316.0,-1,1,0,2316,1187,63,137,0.9251713,-1,2161.2002,-1,1,0,2336,17636,63
413,115,1.0,-1,2317.0,-1,0,1,2317,1176,64,136,0.9252569,-1,2161.4001,-1,0,2,2336,17738,64
414,134,1.0,-1,2318.0,-1,1,0,2318,1183,52,148,0.9253174,-1,2162.4668,-1,1,3,2337,17807,52
415,109,1.0,-1,2322.0,-1,0,4,2322,1121,76,124,0.9253847,-1,2165.4001,-1,0,4,2340,17256,76
416,129,1.0,-1,2325.0,-1,1,2,2325,1178,57,143,0.925338,-1,2168.067,-1,1,2,2343,17882,57
417,128,1.0,-1,2326.0,-1,0,1,2326,1156,60,140,0.92536646,-1,2168.1335,-1,0,1,2343,17594,60
418,131,1.0,-1,2328.0,-1,1,1,2328,1135,58,142,0.9253732,-1,2170.0002,-1,1,2,2345,17602,58
419,128,1.0,-1,2329.0,-1,1,1,2329,1176,59,141,0.92537665,-1,2170.9336,-1,1,1,2346,17568,59
420,121,1.0,-1,2329.0,-1,0,0,2329,1205,56,144,0.92543346,-1,2171.067,-1,0,2,2346,17969,56
421,117,1.0,-1,2329.0,-1,0,0,2329,1157,63,137,0.9254619,-1,2171.1335,-1,0,1,2346,17616,63
422,132,1.0,-1,2329.0,-1,0,0,2329,1142,59,141,0.9254903,-1,2171.2002,-1,0,1,2346,17730,59
423,118,1.0,-1,2330.0,-1,0,1,2330,1146,67,133,0.9254936,-1,2172.1335,-1,0,2,2347,17715,67
424,128,1.0,-1,2332.0,-1,1,1,2332,1177,58,142,0.92555696,-1,2174.1333,-1,1,3,2349,17583,58
425,123,1.0,-1,2332.0,-1,0,0,2332,1149,66,134,0.9257557,-1,2174.6,-1,0,5,2349,17430,66
426,136,1.0,-1,2332.0,-1,1,0,2332,1099,57,143,0.9258124,-1,2174.7334,-1,1,2,2349,17492,57
427,127,1.0,-1,2334.0,-1,2,1,2334,1118,61,139,0.92596066,-1,2176.9336,-1,2,3,2351,17562,61
428,126,1.0,-1,2334.0,-1,1,0,2334,1155,66,134,0.9259889,-1,2177.0,-1,1,1,2351,17652,66
429,116,1.0,-1,2336.0,-1,2,0,2336,1147,71,129,0.9260803,-1,2179.067,-1,2,2,2353,17437,71
430,127,1.0,-1,2337.0,-1,0,1,2337,1143,62,138,0.92616826,-1,2180.2002,-1,0,3,2354,17511,62
431,112,1.0,-1,2338.0,-1,1,0,2338,1124,78,122,0.9261713,-1,2181.1335,-1,1,0,2355,17254,78
432,118,1.0,-1,2339.0,-1,0,1,2339,1135,73,127,0.92611784,-1,2181.9336,-1,0,1,2356,17358,73
433,119,1.0,-1,2339.0,-1,0,0,2339,1164,66,134,0.9259794,-1,2182.5334,-1,0,1,2357,17514,66
434,123,1.0,-1,2340.0,-1,0,1,2340,1165,58,142,0.926124,-1,2183.8003,-1,0,2,2358,17530,58
435,124,1.0,-1,2340.0,-1,0,0,2340,1133,64,136,0.9261805,-1,2183.9336,-1,0,2,2358,17545,64
436,121,1.0,-1,2343.0,-1,0,3,2343,1157,67,133,0.926359,-1,2187.1335,-1,0,6,2361,17568,67
437,113,1.0,-1,2343.0,-1,0,0,2343,1179,69,131,0.926359,-1,2187.1335,-1,0,0,2361,17621,69
438,115,0.99999994,-1,2344.0,-1,0,1,2344,1162,72,128,0.9265312,-1,2188.4668,-1,0,3,2362,17339,72
439,115,0.99999994,-1,2344.0,-1,0,0,2344,1143,75,125,0.9265312,-1,2188.4668,-1,0,0,2362,17417,75
440,124,0.99999994,-1,2344.0,-1,0,0,2344,1152,64,136,0.9265312,-1,2188.4668,-1,0,0,2362,17525,64
441,121,1.0,-1,2346.0,-1,0,2,2346,1173,67,133,0.926537,-1,2190.3335,-1,0,2,2364,17833,67
442,119,1.0,-1,2346.0,-1,2,0,2346,1115,70,130,0.9265652,-1,2190.4001,-1,2,1,2364,17251,70
443,133,1.0,-1,2348.0,-1,2,1,2348,1109,60,140,0.92657095,-1,2192.2668,-1,2,1,2366,17334,60
444,122,1.0,-1,2349.0,-1,0,1,2349,1177,66,134,0.926602,-1,2193.2668,-1,0,2,2367,17703,66
445,122,1.0,-1,2350.0,-1,0,1,2350,1087,70,130,0.9266048,-1,2194.2002,-1,0,1,2368,17240,70
