generation,1_found_failures,1_mean_tcp_score,1_mean_failure_rate,1_qd_tcp_score,1_qd_failure_rate,1_added_to_archive,1_replaced_elite,1_num_valid_test_cases,1_num_sim_steps,1_not_confirmed_solvable
62,156,1.0,-1,842.0,-1,13,2,842,899,5
63,165,1.0,-1,865.0,-1,26,6,865,808,3
64,170,1.0,-1,875.0,-1,11,4,875,796,3
65,163,1.0,-1,890.0,-1,16,6,890,901,2
66,151,1.0,-1,902.0,-1,18,3,902,999,1
67,166,1.0,-1,913.0,-1,11,5,913,799,4
68,158,1.0,-1,934.0,-1,21,4,934,917,4
69,167,0.99999994,-1,949.0,-1,15,6,949,813,2
70,168,1.0,-1,971.0,-1,26,4,971,829,4
71,160,1.0,-1,979.0,-1,13,2,979,887,1
72,155,1.0,-1,987.0,-1,10,3,987,948,3
73,161,1.0,-1,1000.0,-1,19,7,1000,885,3
74,158,1.0,-1,1010.0,-1,14,3,1010,861,6
75,167,1.0,-1,1025.0,-1,15,4,1025,860,1
76,159,1.0,-1,1037.0,-1,17,5,1037,902,1
77,161,1.0,-1,1051.0,-1,12,8,1051,864,5
78,162,1.0,-1,1067.0,-1,17,6,1067,834,4
79,166,1.0,-1,1083.0,-1,11,9,1083,815,6
80,156,1.0,0.4546832,1089.0,495.15002,8,4,1089,865,6
81,150,1.0,-1,1104.0,-1,15,3,1104,937,4
82,158,1.0,-1,1116.0,-1,10,7,1116,935,0
83,155,1.0,-1,1127.0,-1,26,2,1127,885,3
84,157,1.0,-1,1140.0,-1,10,6,1140,881,3
85,157,1.0,-1,1163.0,-1,19,8,1163,864,4
86,162,1.0,-1,1173.0,-1,13,3,1173,862,0
87,165,1.0,-1,1180.0,-1,5,4,1180,793,3
88,161,1.0,-1,1190.0,-1,6,7,1190,906,1
89,160,1.0,-1,1204.0,-1,14,8,1204,878,3
90,150,1.0,-1,1211.0,-1,10,3,1211,981,3
91,157,1.0,-1,1224.0,-1,13,5,1224,921,2
92,158,0.99999994,-1,1233.0,-1,9,4,1233,917,1
93,163,1.0,-1,1235.0,-1,4,2,1235,821,5
94,158,1.0,-1,1244.0,-1,10,4,1244,889,2
95,155,1.0,-1,1251.0,-1,12,3,1251,845,5
96,155,1.0,-1,1262.0,-1,14,3,1262,904,3
97,158,1.0,-1,1273.0,-1,12,4,1273,904,1
98,159,1.0,-1,1281.0,-1,7,3,1281,886,3
99,168,0.99999994,-1,1293.0,-1,12,4,1293,762,5
100,155,1.0,0.45540538,1295.0,589.75,5,1,1295,935,4
101,164,1.0,-1,1307.0,-1,7,8,1307,845,1
102,165,1.0,-1,1313.0,-1,5,4,1313,842,2
103,166,0.99999994,-1,1322.0,-1,10,5,1322,800,3
104,155,1.0,-1,1333.0,-1,9,9,1333,881,6
105,163,1.0,-1,1339.0,-1,4,3,1339,788,6
106,158,1.0,-1,1345.0,-1,5,2,1345,853,3
107,156,1.0,-1,1359.0,-1,14,3,1359,892,5
108,167,1.0,-1,1371.0,-1,11,5,1371,855,2
109,169,1.0,-1,1378.0,-1,5,3,1378,762,4
110,156,1.0,-1,1384.0,-1,8,1,1384,919,1
111,165,1.0,-1,1392.0,-1,7,2,1392,802,4
112,158,1.0,-1,1403.0,-1,9,5,1403,899,1
113,166,1.0,-1,1408.0,-1,5,2,1408,818,3
114,168,1.0,-1,1418.0,-1,6,6,1418,763,5
115,167,1.0,-1,1421.0,-1,5,2,1421,774,6
116,167,1.0,-1,1433.0,-1,5,7,1433,789,3
117,170,0.99999994,-1,1441.0,-1,7,3,1441,768,3
118,153,1.0,-1,1450.0,-1,12,4,1450,909,5
119,160,1.0,-1,1457.0,-1,5,3,1457,882,1
120,157,1.0,0.4574301,1467.0,671.05,11,3,1467,900,2
121,158,0.99999994,-1,1478.0,-1,8,6,1478,875,3
122,164,1.0,-1,1490.0,-1,9,4,1490,772,7
123,163,1.0,-1,1499.0,-1,7,3,1499,773,5
124,171,0.99999994,-1,1505.0,-1,3,3,1505,786,1
125,162,1.0,-1,1511.0,-1,5,4,1511,832,3
126,156,1.0,-1,1519.0,-1,8,4,1519,894,2
127,163,1.0,-1,1523.0,-1,1,4,1523,817,3
128,162,0.99999994,-1,1529.0,-1,4,5,1529,827,6
129,167,1.0,-1,1535.0,-1,6,3,1535,815,0
130,159,1.0,-1,1538.0,-1,4,1,1538,868,3
131,164,1.0,-1,1548.0,-1,6,6,1548,836,2
132,167,1.0,-1,1556.0,-1,7,3,1556,824,3
133,162,1.0,-1,1562.0,-1,8,3,1562,853,0
134,158,0.99999994,-1,1574.0,-1,8,8,1574,875,0
135,153,1.0,-1,1579.0,-1,5,3,1579,913,3
136,158,1.0,-1,1585.0,-1,10,2,1585,870,3
137,151,1.0,-1,1590.0,-1,3,2,1590,949,2
138,159,0.99999994,-1,1599.0,-1,8,5,1599,873,2
139,154,1.0,-1,1610.0,-1,9,5,1610,920,3
140,176,1.0,0.4617957,1615.0,745.80005,6,3,1615,753,0
141,169,0.99999994,-1,1621.0,-1,2,4,1621,812,1
142,163,1.0,-1,1631.0,-1,6,6,1631,799,2
143,154,1.0,-1,1634.0,-1,4,3,1634,888,3
144,165,1.0,-1,1640.0,-1,3,5,1640,838,2
145,155,0.99999994,-1,1647.0,-1,4,6,1647,900,2
146,159,1.0,-1,1658.0,-1,8,6,1658,823,5
147,162,0.99999994,-1,1666.0,-1,6,3,1666,806,6
148,160,1.0,-1,1670.0,-1,6,1,1670,860,3
149,151,1.0,-1,1676.0,-1,8,3,1676,896,5
150,169,1.0,-1,1680.0,-1,5,2,1680,804,1
151,152,1.0,-1,1686.0,-1,2,4,1686,924,2
152,160,1.0,-1,1690.0,-1,4,0,1690,889,1
153,149,1.0,-1,1695.0,-1,3,5,1695,883,6
154,155,1.0,-1,1704.0,-1,8,5,1704,912,2
155,152,0.99999994,-1,1712.0,-1,11,3,1712,924,1
156,171,1.0,-1,1719.0,-1,5,2,1719,772,1
157,157,1.0,-1,1723.0,-1,7,2,1723,834,7
158,159,1.0,-1,1728.0,-1,4,3,1728,872,2
159,163,1.0,-1,1732.0,-1,4,1,1732,849,3
160,166,1.0,0.4642734,1741.0,808.3,5,4,1741,815,5
161,158,1.0,-1,1747.0,-1,5,3,1747,861,5
162,170,1.0,-1,1750.0,-1,0,3,1750,754,4
163,151,1.0,-1,1754.0,-1,2,4,1754,928,5
164,172,1.0,-1,1761.0,-1,5,4,1761,769,1
165,165,1.0,-1,1765.0,-1,1,3,1765,819,2
166,171,1.0,-1,1770.0,-1,4,4,1770,782,2
167,166,1.0,-1,1775.0,-1,2,5,1775,766,6
168,153,1.0,-1,1783.0,-1,8,3,1783,875,4
169,158,1.0,-1,1787.0,-1,5,1,1787,838,4
170,169,1.0,-1,1793.0,-1,3,5,1793,817,1
171,175,0.99999994,-1,1798.0,-1,0,5,1798,691,5
172,158,1.0,-1,1801.0,-1,4,1,1801,902,1
173,160,1.0,-1,1805.0,-1,3,2,1805,830,3
174,147,0.99999994,-1,1809.0,-1,5,3,1809,985,0
175,170,1.0,-1,1812.0,-1,2,3,1812,759,3
176,152,0.99999994,-1,1816.0,-1,4,3,1816,914,5
177,163,1.0,-1,1821.0,-1,3,3,1821,815,5
178,152,1.0,-1,1828.0,-1,6,2,1828,886,3
179,154,0.99999994,-1,1831.0,-1,3,2,1831,852,4
180,168,0.99999994,0.46534896,1834.0,853.45,1,3,1834,801,2
181,155,1.0,-1,1844.0,-1,10,3,1844,927,0
182,157,0.99999994,-1,1847.0,-1,3,1,1847,903,4
183,159,1.0,-1,1851.0,-1,4,3,1851,877,1
184,155,1.0,-1,1851.0,-1,1,0,1851,915,2
185,168,1.0,-1,1855.0,-1,4,1,1855,792,1
186,155,1.0,-1,1862.0,-1,5,4,1862,889,3
187,162,0.99999994,-1,1866.0,-1,6,3,1866,857,3
188,164,1.0,-1,1875.0,-1,6,5,1875,803,4
189,154,1.0,-1,1881.0,-1,2,5,1881,910,4
190,159,1.0,-1,1883.0,-1,1,2,1883,837,6
191,156,1.0,-1,1888.0,-1,1,4,1888,859,4
192,159,1.0,-1,1895.0,-1,4,5,1895,838,4
193,157,1.0,-1,1903.0,-1,5,5,1903,889,2
194,166,1.0,-1,1904.0,-1,3,0,1904,824,2
195,161,0.99999994,-1,1908.0,-1,2,2,1908,836,2
196,150,0.99999994,-1,1913.0,-1,3,3,1913,917,5
197,146,1.0,-1,1920.0,-1,1,7,1920,936,4
198,159,1.0,-1,1922.0,-1,1,2,1922,825,4
199,164,1.0,-1,1928.0,-1,3,5,1928,772,6
200,162,1.0,0.46613157,1931.0,900.10004,1,2,1931,843,5
201,154,1.0,-1,1934.0,-1,1,2,1934,903,2
202,154,1.0,-1,1938.0,-1,3,3,1938,888,4
203,159,1.0,-1,1940.0,-1,4,0,1940,825,3
204,156,0.99999994,-1,1941.0,-1,3,0,1941,873,2
205,157,1.0,-1,1945.0,-1,2,3,1945,885,2
206,161,1.0,-1,1946.0,-1,3,0,1946,812,6
207,168,0.99999994,-1,1952.0,-1,1,5,1952,777,5
208,168,1.0,-1,1955.0,-1,5,1,1955,824,0
209,167,1.0,-1,1959.0,-1,0,4,1959,828,1
210,160,1.0,-1,1963.0,-1,1,3,1963,852,2
211,154,1.0,-1,1966.0,-1,4,2,1966,908,3
212,168,1.0,-1,1972.0,-1,5,4,1972,787,2
213,156,1.0,-1,1976.0,-1,2,3,1976,850,8
214,160,1.0,-1,1979.0,-1,2,3,1979,824,2
215,158,1.0,-1,1983.0,-1,3,2,1983,861,2
216,165,1.0,-1,1986.0,-1,1,2,1986,796,3
217,155,0.99999994,-1,1988.0,-1,4,0,1988,844,3
218,163,1.0,-1,1993.0,-1,2,3,1993,832,1
219,160,1.0,-1,1996.0,-1,3,1,1996,831,5
220,164,1.0,0.4656515,2003.0,932.69995,1,6,2003,826,2
221,165,0.99999994,-1,2005.0,-1,1,2,2005,792,2
222,159,0.99999994,-1,2011.0,-1,9,0,2011,867,4
223,160,0.99999994,-1,2012.0,-1,1,0,2012,776,8
224,156,1.0,-1,2017.0,-1,1,5,2017,878,3
225,175,1.0,-1,2018.0,-1,2,1,2018,736,0
226,153,0.99999994,-1,2021.0,-1,3,1,2021,855,7
227,156,0.99999994,-1,2021.0,-1,1,0,2021,872,3
228,169,1.0,-1,2026.0,-1,2,4,2026,803,1
229,144,1.0,-1,2027.0,-1,4,0,2027,984,2
230,158,1.0,-1,2032.0,-1,4,3,2032,848,4
231,156,1.0,-1,2036.0,-1,3,2,2036,870,2
232,161,1.0,-1,2040.0,-1,0,4,2040,836,4
233,156,1.0,-1,2045.0,-1,4,2,2045,867,3
234,162,1.0,-1,2049.0,-1,2,2,2049,830,2
235,167,1.0,-1,2051.0,-1,0,2,2051,817,2
236,152,1.0,-1,2051.0,-1,0,0,2051,893,5
237,152,1.0,-1,2054.0,-1,2,1,2054,914,6
238,165,1.0,-1,2055.0,-1,0,1,2055,804,4
239,169,1.0,-1,2059.0,-1,1,3,2059,761,3
240,169,1.0,0.4649225,2064.0,959.60004,2,4,2064,786,2
241,156,1.0,-1,2068.0,-1,2,4,2068,880,4
242,166,1.0,-1,2072.0,-1,2,2,2072,796,1
243,166,1.0,-1,2074.0,-1,0,2,2074,824,2
244,152,1.0,-1,2077.0,-1,2,2,2077,899,4
245,155,1.0,-1,2080.0,-1,3,1,2080,869,4
246,158,1.0,-1,2085.0,-1,4,3,2085,863,6
247,164,1.0,-1,2087.0,-1,3,0,2087,823,4
248,163,1.0,-1,2087.0,-1,0,0,2087,833,4
249,160,1.0,-1,2089.0,-1,0,2,2089,859,2
250,157,1.0,-1,2090.0,-1,1,0,2090,872,4
251,150,1.0,-1,2096.0,-1,4,3,2096,911,4
252,158,1.0,-1,2098.0,-1,2,2,2098,881,3
253,156,1.0,-1,2101.0,-1,1,3,2101,865,4
254,165,1.0,-1,2102.0,-1,1,1,2102,812,1
255,163,1.0,-1,2105.0,-1,0,3,2105,814,1
256,154,1.0,-1,2110.0,-1,3,3,2110,867,5
257,158,1.0,-1,2115.0,-1,4,1,2115,848,4
258,142,1.0,-1,2121.0,-1,2,4,2121,981,3
259,162,1.0,-1,2126.0,-1,4,2,2126,806,3
260,155,1.0,0.46602446,2128.0,991.7,0,2,2128,855,4
261,153,1.0,-1,2129.0,-1,3,1,2129,905,3
262,157,1.0,-1,2132.0,-1,2,1,2132,872,3
263,164,1.0,-1,2134.0,-1,2,1,2134,833,0
264,160,1.0,-1,2137.0,-1,2,1,2137,890,2
265,156,1.0,-1,2140.0,-1,1,2,2140,926,1
266,154,1.0,-1,2144.0,-1,1,3,2144,918,2
267,166,1.0,-1,2147.0,-1,2,1,2147,793,5
268,156,1.0,-1,2150.0,-1,3,1,2150,867,2
269,151,1.0,-1,2151.0,-1,3,0,2151,910,5
270,148,1.0,-1,2152.0,-1,1,1,2152,940,4
271,162,1.0,-1,2152.0,-1,0,0,2152,846,0
272,170,1.0,-1,2153.0,-1,1,1,2153,791,0
273,153,1.0,-1,2157.0,-1,2,3,2157,900,6
274,151,1.0,-1,2159.0,-1,1,1,2159,895,5
275,161,1.0,-1,2162.0,-1,3,1,2162,823,3
276,164,1.0,-1,2164.0,-1,1,1,2164,834,3
277,161,1.0,-1,2168.0,-1,2,4,2168,836,3
278,164,1.0,-1,2171.0,-1,1,3,2171,808,3
279,159,1.0,-1,2176.0,-1,3,2,2176,828,5
280,168,1.0,0.46612388,2180.0,1016.15,4,0,2180,797,0
281,160,1.0,-1,2182.0,-1,2,0,2182,845,1
282,159,1.0,-1,2182.0,-1,1,0,2182,864,2
283,157,1.0,-1,2186.0,-1,1,3,2186,891,2
284,158,1.0,-1,2186.0,-1,1,0,2186,843,4
285,152,1.0,-1,2189.0,-1,2,2,2189,911,2
286,163,1.0,-1,2190.0,-1,1,1,2190,796,3
287,158,1.0,-1,2193.0,-1,3,0,2193,830,6
288,165,1.0,-1,2194.0,-1,0,1,2194,836,0
289,158,1.0,-1,2198.0,-1,3,1,2198,887,2
290,157,1.0,-1,2198.0,-1,0,0,2198,877,2
291,172,1.0,-1,2202.0,-1,1,3,2202,756,1
292,155,1.0,-1,2205.0,-1,3,1,2205,878,2
293,155,1.0,-1,2206.0,-1,0,1,2206,879,4
294,166,1.0,-1,2209.0,-1,1,3,2209,818,1
295,170,0.99999994,-1,2213.0,-1,3,1,2213,773,4
296,157,1.0,-1,2215.0,-1,0,2,2215,899,3
297,160,1.0,-1,2217.0,-1,1,1,2217,835,1
298,165,1.0,-1,2220.0,-1,1,2,2220,787,3
299,154,1.0,-1,2224.0,-1,1,3,2224,910,3
300,173,1.0,0.4660899,2225.0,1037.05,1,1,2225,704,3
301,156,1.0,-1,2227.0,-1,0,2,2227,833,8
302,150,1.0,-1,2229.0,-1,2,2,2229,904,4
303,170,1.0,-1,2233.0,-1,0,4,2233,770,2
304,166,1.0,-1,2234.0,-1,1,1,2234,804,1
305,168,1.0,-1,2237.0,-1,0,3,2237,810,0
306,159,1.0,-1,2239.0,-1,2,0,2239,815,7
307,157,1.0,-1,2241.0,-1,1,1,2241,881,3
308,158,1.0,-1,2243.0,-1,0,2,2243,863,3
309,151,1.0,-1,2244.0,-1,1,0,2244,898,3
310,170,1.0,-1,2247.0,-1,1,2,2247,777,1
311,161,1.0,-1,2248.0,-1,2,0,2248,864,1
312,165,1.0,-1,2251.0,-1,3,1,2251,809,2
313,162,1.0,-1,2253.0,-1,1,1,2253,842,4
314,158,0.99999994,-1,2256.0,-1,2,2,2256,861,2
315,164,1.0,-1,2258.0,-1,0,2,2258,808,2
316,171,1.0,-1,2260.0,-1,2,0,2260,766,2
317,163,1.0,-1,2265.0,-1,1,5,2265,825,1
318,162,1.0,-1,2266.0,-1,0,1,2266,830,1
319,165,1.0,-1,2267.0,-1,0,1,2267,828,0
320,156,1.0,0.46612334,2270.0,1058.1,1,3,2270,865,4
321,157,1.0,-1,2271.0,-1,0,1,2271,898,3
322,160,1.0,-1,2271.0,-1,0,0,2271,807,5
323,155,1.0,-1,2273.0,-1,0,2,2273,874,4
324,157,1.0,-1,2276.0,-1,0,3,2276,899,1
325,156,1.0,-1,2277.0,-1,0,1,2277,876,3
326,154,1.0,-1,2278.0,-1,0,1,2278,890,5
327,155,1.0,-1,2280.0,-1,0,2,2280,889,2
328,157,1.0,-1,2282.0,-1,0,2,2282,872,2
329,160,1.0,-1,2283.0,-1,0,1,2283,862,1
330,170,1.0,-1,2283.0,-1,1,0,2283,742,1
331,155,1.0,-1,2287.0,-1,1,3,2287,908,2
332,147,1.0,-1,2287.0,-1,0,0,2287,949,3
333,160,1.0,-1,2288.0,-1,0,1,2288,847,2
334,158,1.0,-1,2289.0,-1,1,0,2289,843,4
335,159,1.0,-1,2290.0,-1,1,0,2290,883,1
336,158,1.0,-1,2290.0,-1,0,0,2290,870,3
337,158,1.0,-1,2290.0,-1,0,0,2290,855,1
338,150,1.0,-1,2290.0,-1,1,0,2290,931,2
339,154,1.0,-1,2291.0,-1,1,1,2291,931,1
340,159,1.0,0.46709552,2293.0,1071.05,1,1,2293,869,2
341,154,1.0,-1,2295.0,-1,0,2,2295,887,4
342,161,1.0,-1,2296.0,-1,3,0,2296,850,2
343,174,1.0,-1,2296.0,-1,0,0,2296,704,5
344,156,1.0,-1,2297.0,-1,0,1,2297,885,2
345,160,1.0,-1,2299.0,-1,0,2,2299,795,6
346,153,1.0,-1,2301.0,-1,1,1,2301,900,3
347,164,1.0,-1,2304.0,-1,2,1,2304,818,2
348,168,1.0,-1,2306.0,-1,3,0,2306,799,1
349,157,1.0,-1,2306.0,-1,1,0,2306,889,1
350,164,1.0,-1,2308.0,-1,0,2,2308,858,0
351,152,1.0,-1,2309.0,-1,0,1,2309,917,2
352,165,1.0,-1,2310.0,-1,0,1,2310,796,2
353,156,1.0,-1,2311.0,-1,0,1,2311,852,3
354,161,1.0,-1,2315.0,-1,2,3,2315,858,1
355,153,1.0,-1,2316.0,-1,0,1,2316,900,1
356,160,1.0,-1,2316.0,-1,1,0,2316,839,4
357,164,1.0,-1,2319.0,-1,0,3,2319,795,5
358,159,1.0,-1,2320.0,-1,1,0,2320,869,1
359,162,1.0,-1,2320.0,-1,0,0,2320,855,0
360,154,1.0,0.4674925,2321.0,1085.05,0,1,2321,908,2
361,161,1.0,-1,2321.0,-1,0,0,2321,896,0
362,156,1.0,-1,2322.0,-1,0,1,2322,843,5
363,148,1.0,-1,2324.0,-1,1,1,2324,964,3
364,161,1.0,-1,2325.0,-1,0,1,2325,858,1
365,163,1.0,-1,2328.0,-1,1,2,2328,821,2
366,160,1.0,-1,2332.0,-1,2,2,2332,832,4
367,154,1.0,-1,2334.0,-1,0,2,2334,864,6
368,156,1.0,-1,2334.0,-1,0,0,2334,906,2
369,155,1.0,-1,2337.0,-1,0,3,2337,845,4
370,160,1.0,-1,2338.0,-1,0,1,2338,833,4
371,153,1.0,-1,2339.0,-1,0,1,2339,909,2
372,166,1.0,-1,2340.0,-1,0,1,2340,760,4
373,164,0.99999994,-1,2341.0,-1,0,1,2341,823,2
374,163,1.0,-1,2343.0,-1,0,2,2343,775,2
375,162,0.99999994,-1,2344.0,-1,2,0,2344,844,2
376,165,1.0,-1,2346.0,-1,1,1,2346,847,2
377,152,1.0,-1,2349.0,-1,3,0,2349,898,4
378,152,1.0,-1,2350.0,-1,0,1,2350,908,1
379,161,1.0,-1,2350.0,-1,0,0,2350,821,4
380,162,1.0,0.46772963,2352.0,1100.1001,1,1,2352,851,2
381,168,1.0,-1,2353.0,-1,0,1,2353,771,3
382,166,1.0,-1,2353.0,-1,0,0,2353,816,2
383,156,1.0,-1,2353.0,-1,0,0,2353,848,4
384,168,0.99999994,-1,2354.0,-1,1,0,2354,808,0
385,152,0.99999994,-1,2354.0,-1,0,0,2354,913,3
386,166,1.0,-1,2356.0,-1,0,2,2356,823,1
387,158,1.0,-1,2359.0,-1,1,2,2359,847,3
388,160,1.0,-1,2360.0,-1,0,1,2360,852,2
389,156,1.0,-1,2360.0,-1,1,0,2360,884,1
390,167,1.0,-1,2360.0,-1,0,0,2360,785,3
391,160,1.0,-1,2361.0,-1,0,1,2361,870,2
392,158,1.0,-1,2363.0,-1,0,2,2363,883,4
393,152,1.0,-1,2363.0,-1,0,0,2363,927,1
394,155,1.0,-1,2364.0,-1,1,1,2364,857,2
395,163,1.0,-1,2364.0,-1,0,0,2364,782,5
396,160,1.0,-1,2367.0,-1,1,3,2367,816,6
397,163,1.0,-1,2369.0,-1,0,2,2369,816,3
398,162,1.0,-1,2370.0,-1,0,1,2370,830,2
399,160,1.0,-1,2371.0,-1,0,1,2371,802,6
400,163,1.0,0.46849433,2371.0,1110.8,0,0,2371,824,1
401,152,1.0,-1,2372.0,-1,1,0,2372,929,0
402,159,1.0,-1,2372.0,-1,0,0,2372,856,3
403,162,1.0,-1,2375.0,-1,0,3,2375,841,2
404,155,1.0,-1,2376.0,-1,0,1,2376,888,4
405,162,1.0,-1,2377.0,-1,1,1,2377,817,2
406,157,1.0,-1,2377.0,-1,0,0,2377,891,2
407,158,1.0,-1,2378.0,-1,0,1,2378,848,2
408,155,1.0,-1,2378.0,-1,0,0,2378,892,3
409,153,1.0,-1,2379.0,-1,0,1,2379,891,2
410,163,1.0,-1,2379.0,-1,0,0,2379,802,4
411,158,1.0,-1,2380.0,-1,1,1,2380,838,5
412,153,0.99999994,-1,2381.0,-1,2,0,2381,904,3
413,163,0.99999994,-1,2381.0,-1,0,0,2381,850,2
414,164,1.0,-1,2382.0,-1,0,1,2382,787,2
415,154,1.0,-1,2383.0,-1,0,1,2383,879,3
416,158,1.0,-1,2383.0,-1,0,0,2383,855,5
417,165,1.0,-1,2384.0,-1,0,1,2384,825,0
418,158,1.0,-1,2384.0,-1,0,0,2384,860,2
419,170,1.0,-1,2384.0,-1,0,0,2384,748,3
420,155,1.0,0.46872902,2384.0,1117.45,0,0,2384,889,1
421,155,1.0,-1,2384.0,-1,1,0,2384,884,2
422,158,1.0,-1,2384.0,-1,0,0,2384,888,1
423,156,1.0,-1,2386.0,-1,1,1,2386,887,2
424,166,1.0,-1,2386.0,-1,1,0,2386,794,2
425,154,1.0,-1,2386.0,-1,0,0,2386,863,5
426,165,1.0,-1,2387.0,-1,0,1,2387,800,2
427,167,1.0,-1,2387.0,-1,0,0,2387,802,1
428,154,1.0,-1,2387.0,-1,0,0,2387,901,1
429,148,1.0,-1,2388.0,-1,1,0,2388,894,7
430,163,1.0,-1,2388.0,-1,1,0,2388,819,4
431,155,1.0,-1,2390.0,-1,0,2,2390,868,3
432,158,1.0,-1,2391.0,-1,0,1,2391,890,1
433,160,1.0,-1,2392.0,-1,0,1,2392,849,2
434,157,1.0,-1,2393.0,-1,0,1,2393,804,8
435,159,1.0,-1,2393.0,-1,0,0,2393,820,8
436,158,1.0,-1,2394.0,-1,2,0,2394,863,1
437,150,1.0,-1,2395.0,-1,0,1,2395,902,4
438,166,1.0,-1,2395.0,-1,0,0,2395,809,2
439,153,1.0,-1,2397.0,-1,1,1,2397,843,5
440,155,1.0,0.4688829,2399.0,1124.8501,0,2,2399,910,3
441,155,1.0,-1,2403.0,-1,0,4,2403,884,5
442,165,1.0,-1,2404.0,-1,0,1,2404,796,4
443,167,1.0,-1,2405.0,-1,0,1,2405,813,3
444,151,1.0,-1,2405.0,-1,0,0,2405,939,4
445,152,0.99999994,-1,2407.0,-1,2,0,2407,858,4
446,162,0.99999994,-1,2407.0,-1,0,0,2407,813,2
447,145,1.0,-1,2408.0,-1,0,1,2408,984,2
448,161,1.0,-1,2408.0,-1,0,0,2408,831,4
449,160,1.0,-1,2408.0,-1,0,0,2408,825,2
450,153,1.0,-1,2409.0,-1,1,1,2409,884,4
451,160,1.0,-1,2409.0,-1,0,0,2409,835,4
452,160,1.0,-1,2409.0,-1,0,0,2409,849,2
453,158,1.0,-1,2409.0,-1,0,0,2409,850,3
454,174,1.0,-1,2409.0,-1,0,0,2409,753,1
455,166,1.0,-1,2409.0,-1,0,0,2409,783,4
456,155,1.0,-1,2409.0,-1,0,0,2409,862,3
457,170,0.99999994,-1,2411.0,-1,1,1,2411,745,1
