generation,1_found_failures,1_mean_tcp_score,1_mean_failure_rate,1_qd_tcp_score,1_qd_failure_rate,1_added_to_archive,1_replaced_elite,1_num_valid_test_cases,1_num_sim_steps,1_not_confirmed_solvable
77,140,0.99999994,-1,1382.0,-1,6,2,1382,1156,48
78,141,1.0,-1,1392.0,-1,9,5,1392,1193,42
79,137,1.0,-1,1399.0,-1,12,4,1399,1108,57
80,141,1.0,0.8856433,1407.0,1246.1001,7,5,1407,1138,48
81,147,1.0,-1,1414.0,-1,5,5,1414,1122,44
82,139,1.0,-1,1428.0,-1,12,8,1428,1161,50
83,150,1.0,-1,1433.0,-1,7,4,1433,1184,40
84,135,1.0,-1,1440.0,-1,8,5,1440,1186,52
85,150,1.0,-1,1447.0,-1,3,5,1447,1130,44
86,142,1.0,-1,1452.0,-1,3,4,1452,1135,52
87,152,0.99999994,-1,1463.0,-1,9,6,1463,1151,42
88,150,1.0,-1,1470.0,-1,7,4,1470,1164,45
89,123,1.0,-1,1477.0,-1,8,3,1477,1200,63
90,141,1.0,-1,1479.0,-1,7,1,1479,1121,48
91,128,0.99999994,-1,1485.0,-1,6,4,1485,1145,64
92,151,1.0,-1,1493.0,-1,5,7,1493,1154,35
93,152,1.0,-1,1506.0,-1,8,9,1506,1126,42
94,141,1.0,-1,1511.0,-1,7,3,1511,1166,46
95,139,1.0,-1,1524.0,-1,9,8,1524,1170,47
96,139,1.0,-1,1532.0,-1,2,7,1532,1173,47
97,146,1.0,-1,1542.0,-1,8,5,1542,1143,44
98,156,0.99999994,-1,1545.0,-1,6,1,1545,1180,37
99,147,1.0,-1,1549.0,-1,10,1,1549,1125,48
100,135,0.99999994,0.88372993,1555.0,1374.2,5,5,1555,1151,58
101,135,1.0,-1,1559.0,-1,6,3,1559,1146,54
102,143,1.0,-1,1564.0,-1,1,5,1564,1176,47
103,145,1.0,-1,1570.0,-1,3,5,1570,1161,45
104,127,1.0,-1,1577.0,-1,9,4,1577,1147,65
105,142,0.99999994,-1,1583.0,-1,4,5,1583,1207,49
106,152,1.0,-1,1592.0,-1,8,7,1592,1119,43
107,144,1.0,-1,1598.0,-1,9,3,1598,1160,43
108,147,1.0,-1,1603.0,-1,4,4,1603,1123,45
109,142,1.0,-1,1604.0,-1,6,0,1604,1167,49
110,150,1.0,-1,1608.0,-1,3,3,1608,1166,39
111,136,1.0,-1,1612.0,-1,3,3,1612,1137,55
112,150,1.0,-1,1619.0,-1,4,4,1619,1153,42
113,150,1.0,-1,1623.0,-1,8,1,1623,1147,42
114,142,1.0,-1,1633.0,-1,7,4,1633,1198,49
115,135,0.99999994,-1,1641.0,-1,4,5,1641,1175,51
116,140,1.0,-1,1649.0,-1,3,6,1649,1180,50
117,142,1.0,-1,1654.0,-1,1,4,1654,1114,52
118,146,1.0,-1,1661.0,-1,4,4,1661,1174,43
119,148,0.99999994,-1,1666.0,-1,3,3,1666,1131,43
120,147,0.99999994,0.8842609,1671.0,1477.5999,7,1,1671,1170,42
121,135,1.0,-1,1678.0,-1,4,4,1678,1185,48
122,116,1.0,-1,1683.0,-1,7,4,1683,1171,68
123,143,1.0,-1,1685.0,-1,2,1,1685,1170,46
124,141,1.0,-1,1687.0,-1,3,2,1687,1150,51
125,133,0.99999994,-1,1691.0,-1,6,1,1691,1199,52
126,139,1.0,-1,1698.0,-1,3,4,1698,1147,50
127,137,0.99999994,-1,1700.0,-1,1,2,1700,1181,49
128,148,1.0,-1,1709.0,-1,5,8,1709,1143,44
129,140,0.99999994,-1,1712.0,-1,2,3,1712,1134,51
130,145,1.0,-1,1719.0,-1,8,3,1719,1147,46
131,136,1.0,-1,1723.0,-1,1,4,1723,1139,55
132,148,1.0,-1,1726.0,-1,4,2,1726,1215,40
133,145,0.99999994,-1,1731.0,-1,5,2,1731,1184,43
134,141,0.99999994,-1,1731.0,-1,1,0,1731,1189,47
135,145,0.99999994,-1,1734.0,-1,3,2,1734,1153,47
136,136,1.0,-1,1741.0,-1,7,1,1741,1113,58
137,151,1.0,-1,1743.0,-1,2,1,1743,1144,40
138,140,1.0,-1,1747.0,-1,5,3,1747,1136,48
139,132,1.0,-1,1755.0,-1,6,5,1755,1100,59
140,136,1.0,0.8834565,1759.0,1554.0,2,4,1759,1203,53
141,135,1.0,-1,1764.0,-1,6,4,1764,1192,52
142,141,1.0,-1,1771.0,-1,3,5,1771,1164,49
143,137,1.0,-1,1775.0,-1,4,3,1775,1159,48
144,135,1.0,-1,1780.0,-1,5,3,1780,1154,52
145,143,1.0,-1,1784.0,-1,3,3,1784,1139,49
146,136,1.0,-1,1788.0,-1,4,0,1788,1153,51
147,132,1.0,-1,1795.0,-1,5,3,1795,1172,53
148,138,1.0,-1,1804.0,-1,2,7,1804,1165,56
149,137,1.0,-1,1807.0,-1,2,1,1807,1132,52
150,150,0.99999994,-1,1811.0,-1,3,2,1811,1174,42
151,140,0.99999994,-1,1813.0,-1,3,1,1813,1146,54
152,142,1.0,-1,1823.0,-1,7,5,1823,1185,46
153,140,1.0,-1,1825.0,-1,2,1,1825,1221,46
154,148,1.0,-1,1830.0,-1,2,3,1830,1136,45
155,132,0.99999994,-1,1834.0,-1,4,2,1834,1145,60
156,138,1.0,-1,1836.0,-1,3,1,1836,1185,44
157,137,1.0,-1,1843.0,-1,5,5,1843,1171,49
158,155,0.99999994,-1,1847.0,-1,1,3,1847,1160,38
159,152,0.99999994,-1,1854.0,-1,3,6,1854,1171,37
160,143,1.0,0.8817204,1860.0,1640.0,2,6,1860,1219,45
161,138,1.0,-1,1864.0,-1,3,3,1864,1202,45
162,129,1.0,-1,1867.0,-1,3,2,1867,1172,62
163,145,1.0,-1,1870.0,-1,3,1,1870,1165,44
164,151,1.0,-1,1874.0,-1,4,2,1874,1140,44
165,147,1.0,-1,1878.0,-1,2,2,1878,1162,39
166,140,1.0,-1,1881.0,-1,5,2,1881,1158,51
167,146,1.0,-1,1886.0,-1,4,3,1886,1174,42
168,140,1.0,-1,1887.0,-1,3,1,1887,1145,52
169,149,1.0,-1,1891.0,-1,2,3,1891,1184,42
170,139,0.99999994,-1,1896.0,-1,5,3,1896,1172,53
171,145,1.0,-1,1903.0,-1,1,6,1903,1176,44
172,139,0.99999994,-1,1906.0,-1,1,3,1906,1157,54
173,138,1.0,-1,1910.0,-1,3,2,1910,1144,55
174,135,1.0,-1,1911.0,-1,4,1,1911,1149,54
175,136,1.0,-1,1915.0,-1,2,4,1915,1142,54
176,133,0.99999994,-1,1917.0,-1,2,1,1917,1128,58
177,147,1.0,-1,1920.0,-1,1,3,1920,1155,45
178,140,1.0,-1,1922.0,-1,3,2,1922,1178,52
179,135,0.99999994,-1,1923.0,-1,4,0,1923,1161,52
180,132,1.0,0.8818536,1926.0,1698.45,3,1,1926,1124,60
181,134,1.0,-1,1928.0,-1,3,0,1928,1157,57
182,125,1.0,-1,1930.0,-1,4,0,1930,1167,57
183,138,1.0,-1,1933.0,-1,2,2,1933,1123,56
184,148,1.0,-1,1934.0,-1,1,1,1934,1148,47
185,140,1.0,-1,1937.0,-1,1,3,1937,1154,47
186,135,1.0,-1,1942.0,-1,5,2,1942,1179,51
187,138,1.0,-1,1945.0,-1,3,1,1945,1150,51
188,140,0.99999994,-1,1947.0,-1,0,2,1947,1174,47
189,130,1.0,-1,1949.0,-1,2,1,1949,1173,56
190,145,1.0,-1,1954.0,-1,1,4,1954,1177,45
191,139,1.0,-1,1957.0,-1,3,1,1957,1177,51
192,139,1.0,-1,1961.0,-1,4,2,1961,1176,50
193,142,1.0,-1,1965.0,-1,7,0,1965,1148,51
194,130,1.0,-1,1972.0,-1,3,5,1972,1131,57
195,140,1.0,-1,1978.0,-1,4,4,1978,1165,50
196,134,1.0,-1,1984.0,-1,1,5,1984,1108,58
197,137,1.0,-1,1986.0,-1,3,0,1986,1108,56
198,138,0.99999994,-1,1988.0,-1,3,1,1988,1199,47
199,146,1.0,-1,1991.0,-1,2,1,1991,1122,48
200,139,1.0,0.88141924,1994.0,1757.5499,0,3,1994,1158,46
201,149,1.0,-1,1997.0,-1,3,1,1997,1159,40
202,145,1.0,-1,2001.0,-1,1,3,2001,1146,50
203,147,1.0,-1,2004.0,-1,3,2,2004,1206,40
204,123,0.99999994,-1,2005.0,-1,3,0,2005,1184,66
205,152,1.0,-1,2007.0,-1,3,2,2007,1130,40
206,143,1.0,-1,2010.0,-1,4,2,2010,1136,53
207,140,1.0,-1,2013.0,-1,3,3,2013,1185,48
208,135,1.0,-1,2016.0,-1,3,3,2016,1175,50
209,145,1.0,-1,2019.0,-1,4,3,2019,1159,50
210,133,1.0,-1,2026.0,-1,7,3,2026,1173,59
211,150,1.0,-1,2029.0,-1,1,2,2029,1171,44
212,158,1.0,-1,2031.0,-1,2,1,2031,1142,35
213,138,1.0,-1,2034.0,-1,2,1,2034,1124,53
214,143,0.99999994,-1,2037.0,-1,4,2,2037,1172,46
215,123,1.0,-1,2040.0,-1,1,3,2040,1132,64
216,137,1.0,-1,2042.0,-1,3,2,2042,1147,47
217,143,1.0,-1,2042.0,-1,2,0,2042,1184,47
218,139,1.0,-1,2046.0,-1,1,3,2046,1158,53
219,148,1.0,-1,2048.0,-1,1,2,2048,1139,46
220,124,1.0,0.8812256,2048.0,1804.75,2,0,2048,1146,65
221,140,1.0,-1,2050.0,-1,3,0,2050,1205,42
222,130,1.0,-1,2051.0,-1,1,0,2051,1155,59
223,156,1.0,-1,2054.0,-1,0,3,2054,1173,33
224,149,1.0,-1,2059.0,-1,1,5,2059,1161,44
225,143,1.0,-1,2061.0,-1,2,1,2061,1162,46
226,139,1.0,-1,2066.0,-1,2,5,2066,1153,52
227,159,1.0,-1,2068.0,-1,1,2,2068,1203,31
228,145,1.0,-1,2070.0,-1,3,1,2070,1160,43
229,135,1.0,-1,2071.0,-1,0,1,2071,1176,53
230,143,1.0,-1,2077.0,-1,1,6,2077,1173,48
231,129,1.0,-1,2081.0,-1,0,4,2081,1166,56
232,138,1.0,-1,2084.0,-1,0,3,2084,1140,55
233,138,1.0,-1,2086.0,-1,1,2,2086,1143,53
234,141,1.0,-1,2087.0,-1,1,1,2087,1166,51
235,140,1.0,-1,2089.0,-1,2,1,2089,1238,46
236,140,1.0,-1,2090.0,-1,1,0,2090,1136,52
237,143,1.0,-1,2093.0,-1,1,3,2093,1169,51
238,140,1.0,-1,2099.0,-1,4,2,2099,1175,52
239,131,1.0,-1,2100.0,-1,2,0,2100,1127,60
240,146,1.0,0.881604,2101.0,1852.25,0,1,2101,1138,45
241,135,1.0,-1,2102.0,-1,2,1,2102,1165,56
242,137,1.0,-1,2102.0,-1,1,0,2102,1178,48
243,125,1.0,-1,2102.0,-1,0,0,2102,1183,58
244,139,1.0,-1,2103.0,-1,0,1,2103,1170,52
245,139,1.0,-1,2108.0,-1,0,5,2108,1178,50
246,139,1.0,-1,2113.0,-1,1,5,2113,1197,51
247,139,1.0,-1,2115.0,-1,0,2,2115,1164,54
248,135,1.0,-1,2115.0,-1,1,0,2115,1172,52
249,131,1.0,-1,2115.0,-1,2,0,2115,1194,57
250,143,1.0,-1,2118.0,-1,1,2,2118,1182,42
251,134,1.0,-1,2121.0,-1,1,2,2121,1231,53
252,136,1.0,-1,2122.0,-1,0,1,2122,1188,52
253,145,1.0,-1,2125.0,-1,2,2,2125,1159,43
254,148,1.0,-1,2125.0,-1,1,0,2125,1178,41
255,146,1.0,-1,2126.0,-1,1,1,2126,1163,40
256,145,1.0,-1,2128.0,-1,1,1,2128,1165,45
257,136,1.0,-1,2129.0,-1,0,1,2129,1213,50
258,148,1.0,-1,2132.0,-1,2,2,2132,1162,47
259,138,1.0,-1,2134.0,-1,0,2,2134,1182,52
260,141,1.0,0.88168615,2135.0,1882.3999,2,1,2135,1124,52
261,144,1.0,-1,2139.0,-1,2,4,2139,1175,46
262,134,1.0,-1,2140.0,-1,3,0,2140,1175,52
263,135,1.0,-1,2142.0,-1,0,2,2142,1128,58
264,139,1.0,-1,2147.0,-1,2,4,2147,1135,54
265,137,1.0,-1,2148.0,-1,0,1,2148,1225,47
266,131,1.0,-1,2151.0,-1,1,2,2151,1186,53
267,148,1.0,-1,2153.0,-1,1,2,2153,1139,43
268,147,1.0,-1,2156.0,-1,2,2,2156,1163,48
269,143,1.0,-1,2157.0,-1,0,1,2157,1188,46
270,142,1.0,-1,2159.0,-1,1,2,2159,1176,48
271,150,1.0,-1,2160.0,-1,2,0,2160,1152,46
272,143,1.0,-1,2161.0,-1,2,0,2161,1159,47
273,138,1.0,-1,2161.0,-1,0,0,2161,1219,48
274,137,1.0,-1,2162.0,-1,1,1,2162,1121,56
275,135,1.0,-1,2162.0,-1,1,0,2162,1142,56
276,137,1.0,-1,2162.0,-1,0,0,2162,1172,54
277,140,1.0,-1,2163.0,-1,0,1,2163,1173,47
278,135,1.0,-1,2165.0,-1,1,2,2165,1167,53
279,134,1.0,-1,2168.0,-1,0,3,2168,1149,59
280,138,1.0,0.88143706,2171.0,1913.5999,4,2,2171,1166,54
281,140,1.0,-1,2174.0,-1,2,2,2174,1176,52
282,142,1.0,-1,2177.0,-1,1,2,2177,1083,54
283,140,1.0,-1,2178.0,-1,2,1,2178,1173,48
284,136,1.0,-1,2182.0,-1,3,2,2182,1180,53
285,151,1.0,-1,2184.0,-1,1,1,2184,1179,42
286,135,1.0,-1,2184.0,-1,2,0,2184,1120,54
287,140,1.0,-1,2186.0,-1,0,2,2186,1187,45
288,141,1.0,-1,2187.0,-1,0,1,2187,1146,53
289,139,1.0,-1,2187.0,-1,3,0,2187,1167,46
290,135,1.0,-1,2187.0,-1,0,0,2187,1145,56
291,146,1.0,-1,2188.0,-1,0,1,2188,1166,47
292,138,1.0,-1,2189.0,-1,0,1,2189,1179,48
293,145,1.0,-1,2190.0,-1,2,0,2190,1149,48
294,142,1.0,-1,2191.0,-1,0,1,2191,1148,48
295,143,1.0,-1,2192.0,-1,1,0,2192,1143,47
296,135,1.0,-1,2193.0,-1,2,1,2193,1170,53
297,142,1.0,-1,2195.0,-1,1,1,2195,1191,47
298,127,1.0,-1,2197.0,-1,0,2,2197,1157,64
299,130,1.0,-1,2198.0,-1,2,0,2198,1135,62
300,129,1.0,0.8815514,2198.0,1937.6499,0,0,2198,1193,59
301,147,1.0,-1,2199.0,-1,0,1,2199,1172,42
302,143,1.0,-1,2201.0,-1,1,1,2201,1136,51
303,139,1.0,-1,2203.0,-1,3,0,2203,1150,51
304,127,1.0,-1,2204.0,-1,2,0,2204,1145,62
305,141,1.0,-1,2205.0,-1,1,0,2205,1131,52
306,140,1.0,-1,2209.0,-1,2,3,2209,1149,51
307,138,1.0,-1,2211.0,-1,2,1,2211,1158,52
308,132,1.0,-1,2211.0,-1,0,0,2211,1222,55
309,129,0.99999994,-1,2213.0,-1,3,0,2213,1120,64
310,147,0.99999994,-1,2213.0,-1,0,0,2213,1131,45
311,135,1.0,-1,2215.0,-1,0,2,2215,1124,54
312,142,1.0,-1,2215.0,-1,1,0,2215,1157,50
313,149,1.0,-1,2216.0,-1,0,1,2216,1161,43
314,141,1.0,-1,2218.0,-1,2,2,2218,1179,50
315,124,1.0,-1,2220.0,-1,0,2,2220,1155,64
316,148,1.0,-1,2220.0,-1,0,0,2220,1208,43
317,136,1.0,-1,2221.0,-1,3,1,2221,1164,57
318,140,1.0,-1,2222.0,-1,0,1,2222,1191,47
319,141,1.0,-1,2224.0,-1,0,2,2224,1182,50
320,138,1.0,0.8819856,2226.0,1963.2999,2,1,2226,1188,49
321,141,1.0,-1,2227.0,-1,3,0,2227,1135,50
322,137,1.0,-1,2228.0,-1,1,0,2228,1151,53
323,145,1.0,-1,2230.0,-1,0,2,2230,1139,50
324,141,1.0,-1,2232.0,-1,1,2,2232,1185,48
325,125,1.0,-1,2232.0,-1,0,0,2232,1195,58
326,142,1.0,-1,2234.0,-1,1,1,2234,1127,48
327,148,1.0,-1,2236.0,-1,0,2,2236,1122,43
328,150,1.0,-1,2237.0,-1,0,1,2237,1123,44
329,135,1.0,-1,2238.0,-1,1,1,2238,1200,56
330,148,1.0,-1,2238.0,-1,0,0,2238,1149,47
331,139,1.0,-1,2242.0,-1,1,3,2242,1122,58
332,143,1.0,-1,2245.0,-1,1,3,2245,1148,49
333,140,1.0,-1,2245.0,-1,1,0,2245,1171,51
334,135,1.0,-1,2246.0,-1,0,1,2246,1149,56
335,130,1.0,-1,2246.0,-1,1,0,2246,1152,62
336,145,1.0,-1,2246.0,-1,0,0,2246,1184,39
337,140,1.0,-1,2246.0,-1,0,0,2246,1160,51
338,143,1.0,-1,2246.0,-1,0,0,2246,1200,44
339,139,1.0,-1,2246.0,-1,0,0,2246,1192,49
340,136,1.0,0.882065,2247.0,1982.0,2,0,2247,1146,56
341,128,1.0,-1,2249.0,-1,0,2,2249,1133,64
342,140,1.0,-1,2249.0,-1,0,0,2249,1141,48
343,132,1.0,-1,2250.0,-1,1,0,2250,1178,57
344,147,1.0,-1,2250.0,-1,2,0,2250,1112,46
345,150,1.0,-1,2252.0,-1,1,2,2252,1155,42
346,137,1.0,-1,2252.0,-1,0,0,2252,1171,49
347,132,1.0,-1,2252.0,-1,0,0,2252,1230,52
348,133,1.0,-1,2255.0,-1,1,3,2255,1187,55
349,137,1.0,-1,2257.0,-1,1,2,2257,1160,48
350,130,1.0,-1,2258.0,-1,2,1,2258,1147,60
351,131,1.0,-1,2258.0,-1,0,0,2258,1168,57
352,131,1.0,-1,2258.0,-1,0,0,2258,1158,55
353,142,1.0,-1,2260.0,-1,1,1,2260,1156,50
354,145,1.0,-1,2261.0,-1,0,1,2261,1185,44
355,143,1.0,-1,2261.0,-1,0,0,2261,1125,51
356,139,1.0,-1,2263.0,-1,0,2,2263,1156,51
357,142,1.0,-1,2265.0,-1,0,2,2265,1176,44
358,144,1.0,-1,2266.0,-1,0,1,2266,1215,44
359,142,1.0,-1,2266.0,-1,0,0,2266,1196,47
360,141,1.0,0.882349,2269.0,2002.0499,3,2,2269,1150,48
361,127,1.0,-1,2272.0,-1,2,2,2272,1244,58
362,134,1.0,-1,2275.0,-1,2,2,2275,1214,56
363,137,1.0,-1,2276.0,-1,0,1,2276,1207,47
364,121,1.0,-1,2276.0,-1,0,0,2276,1167,70
365,147,1.0,-1,2278.0,-1,1,2,2278,1137,50
366,136,1.0,-1,2279.0,-1,2,0,2279,1171,54
367,141,1.0,-1,2280.0,-1,0,1,2280,1194,45
368,143,1.0,-1,2281.0,-1,0,1,2281,1123,51
369,142,1.0,-1,2282.0,-1,0,1,2282,1134,52
370,143,1.0,-1,2283.0,-1,0,1,2283,1201,46
371,134,1.0,-1,2285.0,-1,1,1,2285,1163,56
372,145,1.0,-1,2285.0,-1,1,0,2285,1159,44
373,146,1.0,-1,2286.0,-1,0,1,2286,1161,43
374,136,1.0,-1,2288.0,-1,0,2,2288,1156,58
375,143,1.0,-1,2289.0,-1,0,1,2289,1137,48
376,128,1.0,-1,2291.0,-1,2,1,2291,1121,65
377,134,1.0,-1,2293.0,-1,0,2,2293,1202,53
378,151,1.0,-1,2295.0,-1,3,0,2295,1154,39
379,125,1.0,-1,2295.0,-1,0,0,2295,1160,62
380,133,1.0,0.8826512,2297.0,2027.4498,1,2,2297,1171,59
381,138,1.0,-1,2297.0,-1,0,0,2297,1216,49
382,145,1.0,-1,2298.0,-1,2,0,2298,1156,46
383,140,1.0,-1,2299.0,-1,1,1,2299,1129,52
384,155,1.0,-1,2304.0,-1,1,4,2304,1141,42
385,147,1.0,-1,2305.0,-1,0,1,2305,1201,43
386,142,1.0,-1,2306.0,-1,1,1,2306,1149,52
387,142,1.0,-1,2307.0,-1,1,1,2307,1156,48
388,135,1.0,-1,2308.0,-1,0,1,2308,1114,60
389,141,1.0,-1,2309.0,-1,1,0,2309,1138,50
390,147,1.0,-1,2309.0,-1,0,0,2309,1145,47
391,139,1.0,-1,2309.0,-1,1,0,2309,1161,49
392,142,1.0,-1,2309.0,-1,0,0,2309,1112,52
393,140,1.0,-1,2311.0,-1,0,2,2311,1156,50
394,131,1.0,-1,2312.0,-1,0,1,2312,1189,53
395,144,1.0,-1,2312.0,-1,0,0,2312,1165,47
396,139,1.0,-1,2312.0,-1,0,0,2312,1160,52
397,138,1.0,-1,2312.0,-1,0,0,2312,1183,56
398,140,1.0,-1,2314.0,-1,0,2,2314,1126,53
399,130,1.0,-1,2317.0,-1,1,3,2317,1188,60
400,142,1.0,0.8830025,2318.0,2046.7999,0,1,2318,1173,48
401,142,1.0,-1,2318.0,-1,0,0,2318,1193,46
402,133,1.0,-1,2319.0,-1,1,1,2319,1182,55
403,141,1.0,-1,2320.0,-1,0,1,2320,1115,54
404,143,1.0,-1,2321.0,-1,1,1,2321,1115,53
405,143,1.0,-1,2321.0,-1,0,0,2321,1160,51
406,145,1.0,-1,2322.0,-1,1,0,2322,1149,46
407,147,1.0,-1,2322.0,-1,0,0,2322,1176,44
408,139,1.0,-1,2322.0,-1,0,0,2322,1184,49
409,141,1.0,-1,2324.0,-1,0,2,2324,1182,51
410,139,1.0,-1,2326.0,-1,0,2,2326,1201,45
411,141,1.0,-1,2328.0,-1,0,2,2328,1153,49
412,151,1.0,-1,2328.0,-1,0,0,2328,1188,40
413,138,1.0,-1,2330.0,-1,0,2,2330,1169,50
414,149,1.0,-1,2331.0,-1,0,1,2331,1169,42
415,129,1.0,-1,2333.0,-1,0,2,2333,1193,59
416,148,1.0,-1,2335.0,-1,0,2,2335,1121,44
417,158,1.0,-1,2336.0,-1,0,1,2336,1117,36
418,142,1.0,-1,2336.0,-1,0,0,2336,1141,52
419,146,1.0,-1,2337.0,-1,0,1,2337,1168,44
420,140,1.0,0.8830197,2338.0,2064.5,0,1,2338,1160,48
421,150,1.0,-1,2339.0,-1,0,1,2339,1177,41
422,138,1.0,-1,2339.0,-1,0,0,2339,1145,53
423,132,1.0,-1,2340.0,-1,0,1,2340,1182,54
424,134,1.0,-1,2340.0,-1,0,0,2340,1160,59
425,139,1.0,-1,2340.0,-1,1,0,2340,1165,50
426,135,0.99999994,-1,2341.0,-1,0,1,2341,1192,54
427,137,0.99999994,-1,2341.0,-1,0,0,2341,1158,53
428,129,0.99999994,-1,2341.0,-1,0,0,2341,1181,58
429,140,1.0,-1,2343.0,-1,1,1,2343,1150,51
430,141,0.99999994,-1,2345.0,-1,0,2,2345,1171,49
431,136,1.0,-1,2346.0,-1,0,1,2346,1143,52
432,148,1.0,-1,2348.0,-1,2,2,2348,1179,41
433,128,1.0,-1,2349.0,-1,0,1,2349,1223,59
434,135,1.0,-1,2349.0,-1,0,0,2349,1183,50
435,145,1.0,-1,2350.0,-1,0,1,2350,1162,46
436,142,1.0,-1,2351.0,-1,0,1,2351,1163,48
437,131,1.0,-1,2352.0,-1,0,1,2352,1177,56
438,129,1.0,-1,2353.0,-1,0,1,2353,1126,62
439,147,1.0,-1,2353.0,-1,1,0,2353,1187,42
440,132,0.99999994,0.8830926,2354.0,2078.7998,0,1,2354,1142,60
