generation,1_found_failures,1_mean_tcp_score,1_mean_failure_rate,1_qd_tcp_score,1_qd_failure_rate,1_added_to_archive,1_replaced_elite,1_num_valid_test_cases,1_num_sim_steps,1_not_confirmed_solvable
113,153,1.0,-1,1777.0,-1,4,3,1777,725,9
114,155,1.0,-1,1787.0,-1,8,6,1787,765,8
115,162,1.0,-1,1793.0,-1,4,2,1793,646,9
116,146,0.99999994,-1,1798.0,-1,4,3,1798,789,9
117,151,1.0,-1,1805.0,-1,4,4,1805,784,9
118,153,0.99999994,-1,1810.0,-1,4,2,1810,715,9
119,160,1.0,-1,1824.0,-1,9,6,1824,688,8
120,156,0.99999994,0.66954625,1829.0,1224.6,4,2,1829,731,7
121,157,1.0,-1,1841.0,-1,8,5,1841,744,8
122,159,1.0,-1,1850.0,-1,10,2,1850,711,5
123,168,0.99999994,-1,1859.0,-1,5,5,1859,625,6
124,147,0.99999994,-1,1869.0,-1,5,8,1869,808,9
125,155,1.0,-1,1873.0,-1,2,3,1873,740,10
126,159,1.0,-1,1881.0,-1,9,1,1881,709,8
127,154,1.0,-1,1890.0,-1,8,4,1890,699,13
128,166,1.0,-1,1901.0,-1,9,4,1901,733,4
129,157,1.0,-1,1914.0,-1,10,6,1914,748,11
130,159,0.99999994,-1,1917.0,-1,2,1,1917,707,9
131,157,1.0,-1,1921.0,-1,7,1,1921,703,11
132,156,1.0,-1,1928.0,-1,4,3,1928,722,9
133,152,1.0,-1,1934.0,-1,2,4,1934,760,10
134,151,1.0,-1,1938.0,-1,4,2,1938,765,8
135,163,0.99999994,-1,1944.0,-1,3,5,1944,683,5
136,154,1.0,-1,1948.0,-1,5,0,1948,747,14
137,162,1.0,-1,1953.0,-1,7,1,1953,701,7
138,150,1.0,-1,1955.0,-1,1,2,1955,736,9
139,148,1.0,-1,1961.0,-1,5,2,1961,813,7
140,161,1.0,0.66886747,1969.0,1317.0,6,5,1969,731,4
141,149,1.0,-1,1981.0,-1,5,7,1981,794,9
142,166,0.99999994,-1,1987.0,-1,2,4,1987,668,6
143,161,1.0,-1,1993.0,-1,2,6,1993,733,5
144,159,1.0,-1,1999.0,-1,2,5,1999,740,5
145,161,1.0,-1,2001.0,-1,3,1,2001,721,6
146,153,1.0,-1,2006.0,-1,2,3,2006,750,10
147,160,1.0,-1,2018.0,-1,6,8,2018,690,9
148,152,0.99999994,-1,2022.0,-1,5,2,2022,743,9
149,154,1.0,-1,2030.0,-1,8,3,2030,700,16
150,156,1.0,-1,2039.0,-1,4,5,2039,720,6
151,149,1.0,-1,2048.0,-1,5,4,2048,795,9
152,169,1.0,-1,2054.0,-1,4,2,2054,680,7
153,159,1.0,-1,2060.0,-1,3,3,2060,786,9
154,153,1.0,-1,2066.0,-1,2,4,2066,772,7
155,149,1.0,-1,2070.0,-1,2,2,2070,852,6
156,165,1.0,-1,2079.0,-1,9,3,2079,673,8
157,148,1.0,-1,2085.0,-1,5,2,2085,832,9
158,151,1.0,-1,2086.0,-1,1,0,2086,716,13
159,155,1.0,-1,2094.0,-1,3,5,2094,769,11
160,164,1.0,0.6684462,2098.0,1402.4,2,4,2098,767,3
161,155,1.0,-1,2106.0,-1,5,4,2106,715,13
162,156,1.0,-1,2112.0,-1,5,2,2112,782,5
163,164,1.0,-1,2117.0,-1,5,1,2117,685,6
164,163,1.0,-1,2122.0,-1,4,3,2122,691,8
165,161,1.0,-1,2127.0,-1,3,3,2127,763,4
166,165,1.0,-1,2133.0,-1,3,3,2133,695,6
167,163,1.0,-1,2139.0,-1,3,3,2139,704,6
168,162,1.0,-1,2141.0,-1,1,2,2141,701,6
169,157,1.0,-1,2147.0,-1,3,4,2147,801,5
170,160,1.0,-1,2149.0,-1,1,2,2149,732,5
171,152,1.0,-1,2154.0,-1,4,3,2154,859,3
172,155,1.0,-1,2162.0,-1,5,4,2162,707,11
173,163,1.0,-1,2168.0,-1,2,5,2168,760,5
174,163,1.0,-1,2174.0,-1,4,3,2174,682,8
175,151,1.0,-1,2178.0,-1,1,4,2178,803,8
176,152,1.0,-1,2185.0,-1,4,4,2185,788,9
177,161,1.0,-1,2190.0,-1,2,3,2190,746,5
178,155,1.0,-1,2197.0,-1,3,5,2197,775,7
179,156,1.0,-1,2200.0,-1,0,3,2200,789,6
180,149,1.0,0.66882086,2205.0,1474.75,4,2,2205,855,4
181,155,1.0,-1,2209.0,-1,2,2,2209,812,6
182,164,1.0,-1,2209.0,-1,0,0,2209,713,8
183,152,1.0,-1,2214.0,-1,0,5,2214,840,4
184,162,1.0,-1,2220.0,-1,2,4,2220,701,8
185,160,1.0,-1,2223.0,-1,2,2,2223,716,6
186,151,1.0,-1,2228.0,-1,2,3,2228,816,8
187,162,1.0,-1,2234.0,-1,2,4,2234,708,7
188,148,1.0,-1,2241.0,-1,5,2,2241,688,17
189,155,1.0,-1,2246.0,-1,3,3,2246,811,7
190,161,1.0,-1,2250.0,-1,0,4,2250,755,4
191,151,1.0,-1,2255.0,-1,1,4,2255,863,7
192,163,1.0,-1,2260.0,-1,3,3,2260,771,6
193,153,1.0,-1,2263.0,-1,3,1,2263,793,7
194,164,1.0,-1,2267.0,-1,3,1,2267,704,7
195,158,1.0,-1,2272.0,-1,4,3,2272,737,8
196,160,1.0,-1,2274.0,-1,1,2,2274,786,5
197,146,1.0,-1,2275.0,-1,0,1,2275,826,10
198,163,1.0,-1,2276.0,-1,0,1,2276,705,6
199,165,1.0,-1,2277.0,-1,1,0,2277,789,1
200,154,1.0,0.66920215,2281.0,1526.4501,1,3,2281,758,13
201,162,1.0,-1,2285.0,-1,2,3,2285,791,1
202,161,1.0,-1,2287.0,-1,0,2,2287,723,5
203,163,1.0,-1,2292.0,-1,3,2,2292,654,10
204,160,1.0,-1,2296.0,-1,2,3,2296,786,3
205,165,1.0,-1,2298.0,-1,1,2,2298,714,10
206,156,1.0,-1,2299.0,-1,2,0,2299,749,11
207,157,1.0,-1,2304.0,-1,3,3,2304,756,8
208,162,1.0,-1,2305.0,-1,0,1,2305,724,5
209,169,1.0,-1,2310.0,-1,2,4,2310,698,4
210,158,1.0,-1,2313.0,-1,3,1,2313,767,9
211,153,1.0,-1,2317.0,-1,0,4,2317,824,5
212,163,1.0,-1,2322.0,-1,2,4,2322,748,8
213,153,1.0,-1,2323.0,-1,2,0,2323,759,10
214,161,1.0,-1,2326.0,-1,2,2,2326,732,7
215,157,1.0,-1,2329.0,-1,1,2,2329,784,4
216,170,1.0,-1,2331.0,-1,0,2,2331,676,7
217,158,1.0,-1,2333.0,-1,1,1,2333,806,7
218,155,1.0,-1,2335.0,-1,1,1,2335,751,11
219,166,1.0,-1,2339.0,-1,2,3,2339,718,8
220,167,0.99999994,0.66881675,2341.0,1565.7,0,2,2341,667,7
221,145,1.0,-1,2343.0,-1,0,2,2343,775,18
222,160,0.99999994,-1,2345.0,-1,2,0,2345,692,11
223,155,1.0,-1,2346.0,-1,1,0,2346,841,5
224,158,1.0,-1,2348.0,-1,0,2,2348,729,9
225,156,1.0,-1,2349.0,-1,0,1,2349,865,8
226,158,1.0,-1,2350.0,-1,1,0,2350,780,5
227,153,1.0,-1,2352.0,-1,1,1,2352,766,12
228,152,0.99999994,-1,2354.0,-1,0,2,2354,829,6
229,163,1.0,-1,2356.0,-1,1,1,2356,722,4
230,162,1.0,-1,2358.0,-1,3,0,2358,749,6
231,155,1.0,-1,2360.0,-1,1,1,2360,796,8
232,154,1.0,-1,2363.0,-1,1,2,2363,814,10
233,147,1.0,-1,2363.0,-1,0,0,2363,864,6
234,156,1.0,-1,2365.0,-1,2,0,2365,712,11
235,158,1.0,-1,2367.0,-1,2,0,2367,748,9
236,158,1.0,-1,2368.0,-1,0,1,2368,766,5
237,165,1.0,-1,2370.0,-1,1,1,2370,737,10
238,157,1.0,-1,2375.0,-1,2,3,2375,786,10
239,151,1.0,-1,2377.0,-1,0,2,2377,799,13
240,159,1.0,0.66978985,2380.0,1594.0999,1,2,2380,788,7
241,157,1.0,-1,2380.0,-1,1,0,2380,720,12
242,155,1.0,-1,2384.0,-1,2,2,2384,769,10
243,150,1.0,-1,2385.0,-1,0,1,2385,835,9
244,159,1.0,-1,2390.0,-1,3,2,2390,759,7
245,160,1.0,-1,2392.0,-1,0,2,2392,683,12
246,156,1.0,-1,2394.0,-1,1,1,2394,743,9
247,170,1.0,-1,2397.0,-1,1,2,2397,735,5
248,152,1.0,-1,2399.0,-1,1,1,2399,891,6
249,154,1.0,-1,2401.0,-1,0,2,2401,810,6
250,155,1.0,-1,2401.0,-1,0,0,2401,792,9
251,156,1.0,-1,2401.0,-1,0,0,2401,720,10
252,161,1.0,-1,2403.0,-1,0,2,2403,750,7
253,163,1.0,-1,2405.0,-1,0,2,2405,792,9
254,155,1.0,-1,2405.0,-1,0,0,2405,812,8
255,158,1.0,-1,2405.0,-1,0,0,2405,802,6
256,164,1.0,-1,2405.0,-1,0,0,2405,723,6
257,162,0.99999994,-1,2407.0,-1,1,1,2407,769,4
258,159,0.99999994,-1,2411.0,-1,1,3,2411,751,4
259,155,1.0,-1,2413.0,-1,1,1,2413,755,10
260,155,1.0,0.6690141,2414.0,1615.0,1,0,2414,764,9
261,153,1.0,-1,2414.0,-1,0,0,2414,762,12
262,162,1.0,-1,2414.0,-1,1,0,2414,697,9
263,164,1.0,-1,2417.0,-1,1,2,2417,731,8
264,163,0.99999994,-1,2419.0,-1,0,2,2419,740,8
265,164,1.0,-1,2420.0,-1,0,1,2420,750,4
266,155,1.0,-1,2421.0,-1,0,1,2421,803,4
267,157,1.0,-1,2423.0,-1,2,0,2423,776,9
268,151,1.0,-1,2424.0,-1,1,0,2424,797,8
269,165,1.0,-1,2425.0,-1,0,1,2425,716,6
270,166,1.0,-1,2426.0,-1,0,1,2426,686,5
271,159,1.0,-1,2427.0,-1,2,0,2427,810,3
272,164,1.0,-1,2428.0,-1,1,0,2428,803,7
273,162,1.0,-1,2428.0,-1,0,0,2428,719,8
274,160,1.0,-1,2428.0,-1,0,0,2428,775,6
275,157,1.0,-1,2428.0,-1,0,0,2428,776,5
276,157,1.0,-1,2430.0,-1,2,1,2430,874,5
277,160,1.0,-1,2430.0,-1,0,0,2430,720,8
278,150,1.0,-1,2432.0,-1,2,0,2432,851,8
279,160,1.0,-1,2433.0,-1,2,1,2433,794,4
280,167,1.0,0.6694204,2433.0,1628.7,0,0,2433,658,11
281,158,1.0,-1,2435.0,-1,0,2,2435,749,6
282,156,1.0,-1,2437.0,-1,0,2,2437,804,7
283,162,1.0,-1,2438.0,-1,0,1,2438,735,8
284,157,1.0,-1,2440.0,-1,0,2,2440,796,8
285,163,1.0,-1,2441.0,-1,1,0,2441,778,6
286,159,1.0,-1,2442.0,-1,2,0,2442,788,6
287,156,1.0,-1,2445.0,-1,1,2,2445,779,10
288,159,1.0,-1,2446.0,-1,1,0,2446,748,6
289,153,1.0,-1,2447.0,-1,1,1,2447,739,13
290,162,1.0,-1,2447.0,-1,0,0,2447,715,8
291,169,1.0,-1,2447.0,-1,0,0,2447,646,7
292,158,1.0,-1,2447.0,-1,0,0,2447,771,10
293,160,1.0,-1,2448.0,-1,1,0,2448,756,10
294,158,1.0,-1,2448.0,-1,0,0,2448,798,6
295,159,1.0,-1,2449.0,-1,0,1,2449,797,2
296,151,1.0,-1,2452.0,-1,3,0,2452,818,8
297,159,1.0,-1,2454.0,-1,1,1,2454,824,4
298,159,0.99999994,-1,2456.0,-1,1,1,2456,738,9
299,155,0.99999994,-1,2459.0,-1,0,3,2459,842,5
300,152,1.0,0.67038614,2460.0,1649.1499,0,1,2460,884,9
301,160,1.0,-1,2461.0,-1,1,0,2461,766,5
302,157,1.0,-1,2463.0,-1,0,2,2463,797,8
303,165,1.0,-1,2463.0,-1,0,0,2463,698,8
304,160,1.0,-1,2463.0,-1,0,0,2463,790,8
305,159,1.0,-1,2464.0,-1,0,1,2464,755,7
306,146,1.0,-1,2465.0,-1,0,1,2465,902,5
307,166,1.0,-1,2465.0,-1,0,0,2465,728,7
308,149,1.0,-1,2465.0,-1,0,0,2465,917,7
309,155,1.0,-1,2467.0,-1,1,2,2467,789,8
310,143,1.0,-1,2468.0,-1,1,0,2468,970,7
311,165,0.99999994,-1,2469.0,-1,0,1,2469,769,5
312,164,0.99999994,-1,2469.0,-1,0,0,2469,701,7
313,155,1.0,-1,2470.0,-1,0,1,2470,742,12
314,172,1.0,-1,2471.0,-1,0,1,2471,707,4
315,159,1.0,-1,2472.0,-1,1,0,2472,846,3
316,164,1.0,-1,2472.0,-1,0,0,2472,766,6
317,163,1.0,-1,2473.0,-1,0,1,2473,714,8
318,150,1.0,-1,2473.0,-1,0,0,2473,864,9
319,156,1.0,-1,2473.0,-1,0,0,2473,812,8
320,153,1.0,0.6709175,2474.0,1659.85,1,0,2474,880,6
321,156,1.0,-1,2475.0,-1,0,1,2475,775,10
322,159,1.0,-1,2475.0,-1,0,0,2475,723,6
323,149,1.0,-1,2475.0,-1,0,0,2475,873,12
324,160,1.0,-1,2476.0,-1,1,0,2476,808,5
325,155,1.0,-1,2476.0,-1,1,0,2476,847,8
326,160,1.0,-1,2476.0,-1,0,0,2476,738,10
327,155,1.0,-1,2476.0,-1,0,0,2476,884,3
328,158,1.0,-1,2476.0,-1,0,0,2476,749,11
329,140,1.0,-1,2477.0,-1,0,1,2477,934,8
330,152,1.0,-1,2478.0,-1,1,0,2478,833,13
331,158,1.0,-1,2478.0,-1,0,0,2478,788,7
332,155,1.0,-1,2478.0,-1,0,0,2478,823,8
333,162,1.0,-1,2478.0,-1,0,0,2478,775,8
334,158,1.0,-1,2478.0,-1,0,0,2478,791,9
335,163,1.0,-1,2478.0,-1,0,0,2478,773,4
336,154,1.0,-1,2479.0,-1,0,1,2479,825,10
337,158,1.0,-1,2480.0,-1,0,1,2480,797,5
338,150,1.0,-1,2480.0,-1,0,0,2480,902,6
339,148,1.0,-1,2480.0,-1,0,0,2480,824,18
340,148,1.0,0.67104834,2480.0,1664.2,0,0,2480,883,8
341,153,1.0,-1,2480.0,-1,0,0,2480,797,11
342,147,1.0,-1,2481.0,-1,1,0,2481,803,13
343,159,1.0,-1,2481.0,-1,0,0,2481,771,6
344,160,1.0,-1,2481.0,-1,0,0,2481,776,9
345,153,1.0,-1,2482.0,-1,0,1,2482,786,13
346,152,1.0,-1,2482.0,-1,0,0,2482,861,11
347,149,1.0,-1,2482.0,-1,0,0,2482,811,10
348,151,1.0,-1,2482.0,-1,0,0,2482,800,9
349,159,1.0,-1,2482.0,-1,0,0,2482,765,6
350,160,1.0,-1,2482.0,-1,0,0,2482,813,4
351,153,1.0,-1,2483.0,-1,0,1,2483,786,15
352,159,1.0,-1,2483.0,-1,0,0,2483,815,6
353,157,1.0,-1,2484.0,-1,0,1,2484,769,13
354,165,1.0,-1,2484.0,-1,0,0,2484,737,5
355,156,1.0,-1,2484.0,-1,0,0,2484,791,10
356,157,0.99999994,-1,2485.0,-1,0,1,2485,792,8
357,159,0.99999994,-1,2485.0,-1,0,0,2485,822,5
358,158,1.0,-1,2486.0,-1,0,1,2486,786,6
359,165,1.0,-1,2486.0,-1,0,0,2486,724,8
360,153,1.0,0.67113835,2486.0,1668.45,0,0,2486,827,8
361,152,1.0,-1,2487.0,-1,1,0,2487,784,13
362,159,1.0,-1,2487.0,-1,0,0,2487,758,10
363,157,1.0,-1,2487.0,-1,0,0,2487,764,10
364,162,1.0,-1,2487.0,-1,0,0,2487,758,9
365,154,1.0,-1,2487.0,-1,0,0,2487,757,13
366,157,1.0,-1,2487.0,-1,0,0,2487,803,9
367,158,1.0,-1,2488.0,-1,0,1,2488,774,6
368,158,1.0,-1,2488.0,-1,0,0,2488,761,11
369,157,1.0,-1,2488.0,-1,0,0,2488,770,10
370,150,1.0,-1,2488.0,-1,0,0,2488,854,10
371,160,1.0,-1,2489.0,-1,1,0,2489,767,6
372,155,1.0,-1,2489.0,-1,0,0,2489,831,9
373,163,1.0,-1,2489.0,-1,0,0,2489,749,8
374,162,1.0,-1,2489.0,-1,0,0,2489,724,10
375,154,1.0,-1,2491.0,-1,0,2,2491,816,8
376,169,1.0,-1,2491.0,-1,0,0,2491,664,6
377,153,1.0,-1,2491.0,-1,0,0,2491,815,14
378,154,1.0,-1,2491.0,-1,0,0,2491,798,8
379,155,1.0,-1,2491.0,-1,0,0,2491,755,12
380,153,1.0,0.6713569,2491.0,1672.3501,0,0,2491,918,2
381,158,1.0,-1,2491.0,-1,0,0,2491,853,6
382,158,1.0,-1,2491.0,-1,0,0,2491,779,9
383,163,1.0,-1,2491.0,-1,0,0,2491,778,11
384,152,1.0,-1,2491.0,-1,0,0,2491,775,10
385,159,1.0,-1,2491.0,-1,0,0,2491,821,2
386,154,1.0,-1,2491.0,-1,0,0,2491,803,11
387,165,1.0,-1,2491.0,-1,0,0,2491,708,11
388,157,1.0,-1,2491.0,-1,0,0,2491,750,9
389,158,1.0,-1,2492.0,-1,0,1,2492,798,11
390,160,1.0,-1,2492.0,-1,0,0,2492,725,12
391,153,1.0,-1,2492.0,-1,0,0,2492,816,10
392,158,1.0,-1,2492.0,-1,0,0,2492,770,7
393,158,1.0,-1,2492.0,-1,0,0,2492,798,5
394,154,1.0,-1,2492.0,-1,0,0,2492,855,7
395,158,1.0,-1,2492.0,-1,0,0,2492,736,10
396,154,1.0,-1,2492.0,-1,0,0,2492,807,9
397,170,1.0,-1,2492.0,-1,0,0,2492,764,6
398,159,1.0,-1,2492.0,-1,0,0,2492,781,7
399,157,1.0,-1,2492.0,-1,0,0,2492,793,7
400,154,1.0,0.67146873,2492.0,1673.3,0,0,2492,806,10
401,163,1.0,-1,2492.0,-1,0,0,2492,666,8
402,153,1.0,-1,2492.0,-1,0,0,2492,831,11
403,164,1.0,-1,2492.0,-1,0,0,2492,756,6
404,157,1.0,-1,2492.0,-1,0,0,2492,836,8
405,151,1.0,-1,2492.0,-1,0,0,2492,822,10
406,163,1.0,-1,2492.0,-1,0,0,2492,823,2
407,163,1.0,-1,2493.0,-1,0,1,2493,765,8
408,153,1.0,-1,2493.0,-1,0,0,2493,762,9
409,159,1.0,-1,2493.0,-1,0,0,2493,764,8
410,162,1.0,-1,2493.0,-1,0,0,2493,718,8
411,158,1.0,-1,2493.0,-1,0,0,2493,824,6
412,149,1.0,-1,2493.0,-1,0,0,2493,858,11
413,160,1.0,-1,2494.0,-1,0,1,2494,799,7
414,157,1.0,-1,2494.0,-1,0,0,2494,801,7
415,152,1.0,-1,2494.0,-1,0,0,2494,804,11
416,157,1.0,-1,2494.0,-1,0,0,2494,797,8
417,161,1.0,-1,2494.0,-1,0,0,2494,737,6
418,160,1.0,-1,2494.0,-1,0,0,2494,808,7
419,148,1.0,-1,2494.0,-1,0,0,2494,854,11
420,160,1.0,0.6713913,2494.0,1674.45,0,0,2494,776,6
421,154,1.0,-1,2494.0,-1,0,0,2494,860,4
422,166,1.0,-1,2494.0,-1,0,0,2494,761,6
423,151,1.0,-1,2494.0,-1,0,0,2494,722,15
424,160,1.0,-1,2494.0,-1,0,0,2494,801,4
425,166,1.0,-1,2494.0,-1,0,0,2494,736,9
426,152,1.0,-1,2495.0,-1,0,1,2495,855,11
427,164,1.0,-1,2495.0,-1,0,0,2495,793,2
428,160,1.0,-1,2495.0,-1,0,0,2495,819,5
429,155,1.0,-1,2495.0,-1,0,0,2495,887,3
430,141,1.0,-1,2495.0,-1,0,0,2495,840,16
431,160,1.0,-1,2495.0,-1,0,0,2495,813,4
432,163,1.0,-1,2495.0,-1,0,0,2495,749,11
433,156,1.0,-1,2495.0,-1,0,0,2495,760,10
434,150,1.0,-1,2495.0,-1,0,0,2495,819,11
435,164,1.0,-1,2495.0,-1,0,0,2495,794,5
436,163,1.0,-1,2495.0,-1,0,0,2495,781,9
437,164,1.0,-1,2495.0,-1,0,0,2495,782,1
438,155,1.0,-1,2495.0,-1,0,0,2495,743,10
439,152,1.0,-1,2495.0,-1,0,0,2495,865,7
440,148,1.0,0.67142284,2495.0,1675.2,0,0,2495,829,9
441,161,1.0,-1,2495.0,-1,0,0,2495,781,6
442,164,1.0,-1,2495.0,-1,0,0,2495,703,8
443,159,1.0,-1,2495.0,-1,0,0,2495,767,7
444,162,1.0,-1,2495.0,-1,0,0,2495,804,6
445,161,1.0,-1,2495.0,-1,0,0,2495,760,9
446,150,1.0,-1,2495.0,-1,0,0,2495,834,7
447,167,1.0,-1,2495.0,-1,0,0,2495,798,4
448,153,1.0,-1,2495.0,-1,0,0,2495,772,12
449,154,1.0,-1,2495.0,-1,0,0,2495,765,8
450,161,1.0,-1,2495.0,-1,0,0,2495,799,4
451,155,1.0,-1,2495.0,-1,0,0,2495,851,6
452,151,1.0,-1,2495.0,-1,0,0,2495,840,10
453,166,1.0,-1,2495.0,-1,0,0,2495,716,5
454,157,1.0,-1,2495.0,-1,0,0,2495,788,5
455,156,1.0,-1,2495.0,-1,0,0,2495,849,6
456,150,1.0,-1,2495.0,-1,0,0,2495,864,10
