generation,1_found_failures,1_mean_tcp_score,1_mean_failure_rate,1_qd_tcp_score,1_qd_failure_rate,1_added_to_archive,1_replaced_elite,1_num_valid_test_cases,1_num_sim_steps,1_not_confirmed_solvable
2692,144,1.0,-1,2499.0,-1,0,0,2499,1146,43
2693,125,1.0,-1,2499.0,-1,0,0,2499,1183,58
2694,143,1.0,-1,2499.0,-1,0,0,2499,1143,48
2695,140,1.0,-1,2499.0,-1,0,0,2499,1165,47
2696,141,1.0,-1,2499.0,-1,0,0,2499,1138,49
2697,135,1.0,-1,2499.0,-1,0,0,2499,1108,57
2698,142,1.0,-1,2499.0,-1,0,0,2499,1115,52
2699,134,1.0,-1,2499.0,-1,0,0,2499,1129,54
2700,136,1.0,-1,2499.0,-1,0,0,2499,1144,52
2701,142,1.0,-1,2499.0,-1,0,0,2499,1146,45
2702,148,1.0,-1,2499.0,-1,0,0,2499,1135,43
2703,141,1.0,-1,2499.0,-1,0,0,2499,1117,51
2704,148,1.0,-1,2499.0,-1,0,0,2499,1110,47
2705,146,1.0,-1,2499.0,-1,0,0,2499,1158,44
2706,142,1.0,-1,2499.0,-1,0,0,2499,1115,47
2707,145,1.0,-1,2499.0,-1,0,0,2499,1131,46
2708,143,1.0,-1,2499.0,-1,0,0,2499,1129,49
2709,147,1.0,-1,2499.0,-1,0,0,2499,1126,44
2710,147,1.0,-1,2499.0,-1,0,0,2499,1137,43
2711,135,1.0,-1,2499.0,-1,0,0,2499,1156,52
2712,145,1.0,-1,2499.0,-1,0,0,2499,1108,45
2713,149,1.0,-1,2499.0,-1,0,0,2499,1127,40
2714,128,1.0,-1,2499.0,-1,0,0,2499,1150,59
2715,147,1.0,-1,2499.0,-1,0,0,2499,1115,42
2716,152,1.0,-1,2499.0,-1,0,0,2499,1085,43
2717,137,1.0,-1,2499.0,-1,0,0,2499,1141,50
2718,135,1.0,-1,2499.0,-1,0,0,2499,1144,52
2719,139,1.0,-1,2499.0,-1,0,0,2499,1097,53
2720,139,1.0,-1,2499.0,-1,0,0,2499,1137,55
2721,142,1.0,-1,2499.0,-1,0,0,2499,1144,46
2722,121,1.0,-1,2499.0,-1,0,0,2499,1182,62
2723,145,1.0,-1,2499.0,-1,0,0,2499,1231,38
2724,140,1.0,-1,2499.0,-1,0,0,2499,1156,51
